"","CD19/TCRgd:PE Cy7-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL","CD38:APC H7-A LOGICAL","CD45:PO-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"14065",2283,2764,2832,4112,5079,3142,3353,3949,4111,6417,"Eosinophils"
"14071",1593,2391,6792,5713,5450,1585,6743,2258,1949,1522,"CD4+CD8-"
"14073",2296,2006,7054,2448,5722,1959,5270,6263,1864,1503,"CD8+CD4-"
"14078",2572,1838,7156,2525,5627,1636,5468,6132,2228,1471,"CD8+CD4-"
"14079",2368,4415,2052,4137,4882,4181,2110,4795,3197,3565,"Monocytes"
"14080",2310,4788,1332,4123,5025,3842,2897,5229,3178,2276,"Monocytes"
"14085",2077,2458,7153,1873,5437,2206,5598,6218,2125,1229,"CD8+CD4-"
"14086",2336,4368,2232,3564,4976,3357,1693,4959,3339,2743,"Monocytes"
"14089",2232,232,7075,5019,5672,2372,5586,6000,1838,1314,"CD8+CD4-"
"14096",7065,2880,1480,7426,5586,6258,131,3181,2115,1870,"Mature SIg Kappa"
"14099",2260,4677,2014,4180,5144,4178,2517,5552,3896,2840,"Monocytes"
"14103",2695,4052,3506,4386,5282,3574,3546,4199,4616,7297,"Eosinophils"
"14117",2146,4278,7559,5728,5352,1863,5862,2252,1661,766,"CD4+CD8-"
"14125",3078,918,7067,5863,5555,1961,5642,2859,1874,1279,"CD4+CD8-"
"14126",2403,1300,7198,1730,5734,3392,2778,6398,2265,1572,"CD8+CD4-"
"14128",2206,4107,7003,5742,5399,2305,6191,2168,1750,1177,"CD4+CD8-"
"14129",2575,3339,3605,4545,5534,3490,3754,4182,4429,7486,"Eosinophils"
"14130",3391,4466,7088,5817,5612,1802,6948,2371,1926,1070,"CD4+CD8-"
"14141",2034,1834,7192,5864,5421,1445,6034,2102,1858,1028,"CD4+CD8-"
"14143",2119,4403,2617,4041,4811,4254,2497,4822,3224,3510,"Monocytes"
"14148",6590,2470,2588,7139,5268,4599,3183,2316,2314,1374,"Mature SIg Kappa"
"14149",2267,4636,1190,3803,4982,4335,2193,4806,2985,3464,"Monocytes"
"14152",1938,3926,7282,5979,5650,2171,5642,2466,2123,1557,"CD4+CD8-"
"14155",2728,2718,3772,4507,5322,3301,3812,4257,3946,6937,"Eosinophils"
"14161",1463,4556,7327,5813,5358,1731,5982,2263,1476,810,"CD4+CD8-"
"14166",2539,4598,2532,3526,4954,4431,2583,5229,3905,3803,"Monocytes"
"14176",2471,3981,798,3716,4708,3782,1904,4547,2539,4023,"Monocytes"
"14183",2307,4640,1686,3859,5439,5098,2318,5471,3427,3283,"Monocytes"
"14184",2543,4700,1378,3686,5041,4490,3227,4987,3592,3591,"Monocytes"
"14192",2468,4882,3260,4241,5024,4329,1792,5163,3249,3952,"Monocytes"
"14196",2111,3133,7440,2556,5581,3392,5482,6153,2044,1734,"CD8+CD4-"
"14197",1882,2770,7269,2302,5358,2513,5991,6262,1610,1042,"CD8+CD4-"
"14203",2594,4214,7456,5815,5475,1757,5981,2130,1747,1509,"CD4+CD8-"
"14214",2076,2107,6676,5956,5550,1603,5830,1717,1915,1246,"CD4+CD8-"
"14218",2458,4976,2289,3827,4960,4234,2515,5032,3309,3427,"Monocytes"
"14221",2173,4970,1994,3004,4894,4169,2481,4997,3282,4080,"Monocytes"
"14223",2357,4876,1146,3497,4629,4497,2174,4680,2847,3640,"Monocytes"
"14224",2745,2173,6841,2171,5624,2035,4900,6481,2338,1482,"CD8+CD4-"
"14234",2419,4926,734,3415,5041,3729,3047,5087,3884,3772,"Monocytes"
"14238",1889,1628,7112,5961,5561,2248,5698,2194,2249,1363,"CD4+CD8-"
"14240",2197,5123,2720,3719,4825,4051,2821,5178,3576,3188,"Monocytes"
"14241",2831,2913,6794,2940,5403,1440,5994,6339,1735,1076,"CD8+CD4-"
"14245",6074,4496,2513,6815,5386,2445,3109,5658,1641,1113,"Mature SIg Lambda"
"14246",2592,3495,3346,4422,5125,3215,3648,4049,4070,6847,"Eosinophils"
"14258",2099,4926,1461,3955,4856,4344,2330,5184,3459,3204,"Monocytes"
"14259",2739,2241,7320,1458,5681,4835,5056,6183,2043,1439,"CD8+CD4-"
"14260",668,3050,7108,5742,5381,1915,6486,2837,1713,1079,"CD4+CD8-"
"14270",2326,3380,3104,1538,5091,3948,1708,5507,1980,1224,"CD56dim"
"14271",2103,5207,547,1433,5399,5238,1656,4776,2241,1564,"CD56dim"
"14279",2856,3528,6919,5705,5169,1409,5853,2421,1659,1070,"CD4+CD8-"
"14282",2610,2017,7033,1426,5687,3779,5371,5524,1808,1423,"CD8+CD4-"
"14286",3857,3796,6274,2820,5184,1562,5300,4913,1823,1188,"CD8+CD4-"
"14287",6289,3696,1142,6311,5414,2336,2304,6487,1713,994,"Mature SIg Lambda"
"14296",2125,4991,1414,3074,4971,4899,2607,5142,3224,3861,"Monocytes"
"14302",2122,4745,2054,4263,4883,3273,2490,4417,3143,3591,"Monocytes"
"14304",1684,5216,7190,5692,5395,1699,6272,1472,1647,842,"CD4+CD8-"
"14310",2632,5099,1626,3782,5265,4129,2304,4884,3184,4322,"Monocytes"
"14316",2243,3342,6950,1117,5418,2528,5387,6044,1750,1084,"CD8+CD4-"
"14318",2658,4717,2519,4166,4881,3818,1638,5064,3584,3374,"Monocytes"
"14327",2220,3955,2773,4294,5418,4413,1777,5108,3999,3407,"Monocytes"
"14329",2493,5451,1313,2157,5236,5150,1673,5697,2224,1727,"CD56dim"
"14336",2927,2318,3420,4385,5120,3437,3517,4118,4298,7140,"Eosinophils"
"14351",2488,2243,2585,4207,5088,3263,3210,3749,3994,6941,"Eosinophils"
"14354",2373,4745,1098,3565,4904,4405,2473,5132,3437,2517,"Monocytes"
"14358",2160,4689,1634,3892,5077,3228,2072,4635,3275,3506,"Monocytes"
"14360",2221,4522,2828,3594,4842,3589,2155,4506,2582,4367,"Monocytes"
"14370",1923,4549,1674,3607,4900,4058,2787,5031,3574,3038,"Monocytes"
"14373",2278,4094,2230,3851,4806,4177,2402,4961,3567,2879,"Monocytes"
"14377",2202,3071,6746,3138,5329,1422,5884,6347,1471,1039,"CD8+CD4-"
"14393",2248,2461,6934,3247,5349,1910,6092,6188,1652,819,"CD8+CD4-"
"14395",2520,4709,1035,4078,4874,4557,1732,5214,3502,3572,"Monocytes"
"14401",1898,3239,6914,2041,5400,1272,5491,6331,2493,1090,"CD8+CD4-"
"14402",2435,3807,2044,4234,4894,3580,2274,4089,2767,4430,"Monocytes"
"14403",5778,3307,1356,6731,5156,4984,2826,2838,1855,977,"Mature SIg Kappa"
"14405",2240,2413,619,1718,5216,2082,2065,1903,1781,1166,"CD56dim"
"14413",2331,4999,1869,3927,5081,3986,2092,4797,3455,3554,"Monocytes"
"14420",1826,3283,6946,5679,5542,1691,6326,1615,2075,1177,"CD4+CD8-"
"14421",2338,3041,7249,2454,5677,3078,5827,4669,2212,1625,"TCRgd-"
"14429",2431,1236,7665,6020,5445,1732,6329,2527,1864,974,"CD4+CD8-"
"14432",1921,4890,1358,3056,4757,4200,2318,4720,3074,4330,"Monocytes"
"14436",1715,2693,7045,873,5269,1266,5342,5830,1770,928,"CD8+CD4-"
"14443",3847,2327,3093,4741,5203,3841,3888,4203,4351,7299,"Eosinophils"
"14444",2225,4440,7317,1353,5300,1446,5783,6236,1481,746,"CD8+CD4-"
"14445",2342,2762,6849,2915,5209,2303,4754,5900,2397,1703,"CD8+CD4-"
"14447",2038,3088,6867,2286,5801,2530,5443,6408,2479,2045,"CD8+CD4-"
"14454",2158,3187,7214,2380,5815,5328,4806,2019,1646,1837,"TCRgd-"
"14457",1891,4646,7011,5733,5316,1769,5712,2059,1777,1000,"CD4+CD8-"
"14459",2301,5130,3133,3687,4837,3619,2366,4814,3614,4130,"Monocytes"
"14465",1802,2613,6982,5929,5549,1809,6373,2368,2034,1213,"CD4+CD8-"
"14471",2284,3509,7045,5816,5461,2063,6636,1852,2546,1124,"CD4+CD8-"
"14472",2674,2480,7149,1606,5631,5696,5239,5898,1781,1578,"CD8+CD4-"
"14473",6035,2405,1396,6278,4965,2777,2589,6086,2145,1382,"Mature SIg Lambda"
"14474",6658,2360,1356,6957,5536,6766,3620,3138,2113,1434,"Mature SIg Kappa"
"14479",2502,4398,2255,3035,4522,3152,2353,4497,2904,3597,"Monocytes"
"14484",2572,5018,951,3344,4796,4929,2685,5210,3513,3454,"Monocytes"
"14489",2497,2343,6961,2609,5622,5337,3970,2660,1934,1517,"TCRgd-"
"14495",2848,3834,7495,5231,5185,1406,5992,5807,1792,1031,"CD8+CD4-"
"14496",2250,5574,1194,963,5566,5593,1573,5922,2439,1809,"CD56dim"
"14497",2329,2117,6773,1964,5623,1774,5154,6302,2623,1543,"CD8+CD4-"
"14498",2941,2669,3669,4371,5085,3137,3845,4099,4488,6881,"Eosinophils"
"14503",1863,2502,6866,3008,5416,2670,5652,6372,1935,1107,"CD8+CD4-"
"14505",2176,2587,3493,4398,5158,3200,3799,4178,4326,6539,"Eosinophils"
"14507",2886,2258,7348,5774,5280,1836,6059,1941,2170,1279,"CD4+CD8-"
"14508",1834,4520,7539,5846,5447,2019,5957,1981,1656,1076,"CD4+CD8-"
"14512",2334,4676,1897,2580,4836,3325,2153,4534,2823,3198,"Monocytes"
"14515",2554,2873,3226,4462,5162,3369,3805,4196,4041,6985,"Eosinophils"
"14518",2441,2154,6768,5833,5445,1873,6428,2538,2098,1317,"CD4+CD8-"
"14519",1934,656,7526,6083,5458,1849,5359,2664,1999,1251,"CD4+CD8-"
"14523",1997,3693,2899,4094,5553,4089,2431,5199,4036,2988,"Monocytes"
"14526",2313,2769,3440,4469,5174,3471,3741,3992,4006,7069,"Eosinophils"
"14528",2548,4142,2213,4283,4974,4380,1995,4740,3372,3437,"Monocytes"
"14530",3179,2333,3046,4536,5250,3709,3767,3960,4052,7177,"Eosinophils"
"14531",2337,4995,1767,3927,5098,3151,2514,4679,3879,3631,"Monocytes"
"14532",2102,2925,7061,2170,5400,1815,5265,6074,1725,1096,"CD8+CD4-"
"14534",2549,5835,1025,1640,5420,4646,1160,4814,2317,1498,"CD56dim"
"14537",1985,3077,7095,4258,5640,1840,6281,6409,1939,1196,"CD8+CD4-"
"14540",1380,4729,7260,5742,5438,2055,6034,2340,1689,1163,"CD4+CD8-"
"14541",6708,3161,1624,6949,5366,6188,1867,3248,2008,1301,"Mature SIg Kappa"
"14546",2647,4491,1952,4489,5096,4517,2383,5194,3455,3181,"Monocytes"
"14547",2494,3006,3240,4382,5170,3180,3926,3937,4109,8082,"Eosinophils"
"14549",3149,5191,256,1392,5294,4780,2097,4866,2120,1450,"CD56dim"
"14551",2376,4851,2010,4440,4999,3609,2682,4575,3412,4011,"Monocytes"
"14552",2141,2983,7034,2254,5310,1609,5734,6323,1325,1347,"CD8+CD4-"
"14555",2360,4533,1006,3017,4628,3285,2680,4180,2945,3458,"Monocytes"
"14558",2337,4478,806,3823,4918,4420,2032,4943,3767,3317,"Monocytes"
"14560",1511,4461,7068,5833,5388,1223,6023,1726,1796,1082,"CD4+CD8-"
"14561",6402,5972,933,7073,5408,5869,4243,2824,1840,1331,"Mature SIg Kappa"
"14563",2689,4122,2641,2148,4467,2776,2387,3690,2604,4544,"Monocytes"
"14569",2582,2906,3268,4340,5214,3040,3592,4047,4130,7119,"Eosinophils"
"14580",2195,4685,2587,3115,4824,2900,2574,4521,3147,4147,"Monocytes"
"14585",2508,2597,7033,1825,5540,1024,5192,6146,2082,1284,"CD8+CD4-"
"14589",1941,2184,6865,3647,5601,3683,4867,6295,2047,1132,"CD8+CD4-"
"14591",2325,4990,834,3833,4977,3855,2302,4839,2775,4170,"Monocytes"
"14595",2163,1258,6589,2517,5514,2399,5225,5868,2091,1182,"CD8+CD4-"
"14600",2657,5267,1351,2589,5128,4782,2320,4726,2363,1714,"CD56dim"
"14601",5343,5778,679,7048,5276,6737,5061,2719,1974,1129,"Mature SIg Kappa"
"14611",2194,2505,7112,5748,5339,1749,6443,2380,1761,1271,"CD4+CD8-"
"14615",2043,1285,6872,2050,5458,1759,5273,5827,1933,1107,"CD8+CD4-"
"14622",2319,3143,7009,5785,5442,1878,6321,2406,2197,1193,"CD4+CD8-"
"14626",2098,4875,1111,4096,4977,3831,3162,4810,3560,4320,"Monocytes"
"14630",2123,2281,7140,5815,5451,1876,6076,2106,1558,991,"CD4+CD8-"
"14633",2318,1806,6376,1676,5461,2035,4856,6269,1910,1025,"CD8+CD4-"
"14638",2485,5201,3871,2502,5406,4158,2468,5355,2105,1570,"CD56dim"
"14639",3136,3113,3603,4502,5301,3493,3831,4333,4303,7120,"Eosinophils"
"14643",2394,4653,540,4127,4905,4599,2136,4768,3199,3450,"Monocytes"
"14647",2969,2790,6676,1761,5371,5087,5192,6241,1615,1320,"CD8+CD4-"
"14650",2266,3406,7407,5797,5387,1763,6025,1918,1878,1037,"CD4+CD8-"
"14651",2281,5227,1543,3931,5140,4592,2299,5254,3538,3730,"Monocytes"
"14663",2339,2654,3232,4390,5083,3466,3071,4065,4018,6711,"Eosinophils"
"14664",2628,1194,7084,5917,5450,1687,6419,2573,2335,1562,"CD4+CD8-"
"14667",2707,4984,1610,4051,5174,4272,2075,4860,3331,3336,"Monocytes"
"14671",2345,3494,6896,3179,5280,2222,5659,6282,1399,746,"CD8+CD4-"
"14672",6210,2998,1769,6321,5280,2612,2722,5478,1703,1076,"Mature SIg Lambda"
"14678",2396,3794,2315,3644,5271,3971,1877,4816,3333,2345,"Monocytes"
"14688",2487,5168,2933,3126,5229,4544,1933,5189,2311,2153,"CD56dim"
"14691",2292,4925,1529,4108,5065,4453,2393,5072,3254,3222,"Monocytes"
"14701",2624,2986,3428,4501,5276,3609,3913,4112,4324,7247,"Eosinophils"
"14702",2117,2379,6953,5940,5567,1662,7069,2198,1961,1312,"CD4+CD8-"
"14707",2034,2132,6886,1876,5433,2084,4811,5617,1944,1287,"CD8+CD4-"
"14710",1997,1145,6643,5865,5618,1830,6757,1837,2099,1154,"CD4+CD8-"
"14712",1948,912,7192,3358,5479,2943,5161,5814,1865,1140,"CD8+CD4-"
"14714",2631,1303,7163,4725,5421,1457,6213,6331,1757,1320,"CD8+CD4-"
"14721",2479,5344,2529,2063,5245,6408,1706,2019,2402,1956,"CD56bright"
"14722",6371,3613,2849,6914,5333,5974,541,3157,2098,1380,"Mature SIg Kappa"
"14724",2406,5941,7064,5671,5294,2248,5968,1848,1650,926,"CD4+CD8-"
"14728",2979,2127,3704,4207,5114,3212,3649,3910,4490,6758,"Eosinophils"
"14731",2344,4509,2729,4551,5108,4079,2677,5204,3846,3701,"Monocytes"
"14734",2529,4760,2393,4473,5052,2951,2546,4680,3920,3431,"Monocytes"
"14736",2361,4994,2333,3607,4926,4489,2469,5168,3412,3822,"Monocytes"
"14748",6738,1873,2300,7315,5336,4247,2001,3458,2446,1852,"Mature SIg Kappa"
"14749",2454,3320,7372,5712,5239,2073,6265,2123,2103,1227,"CD4+CD8-"
"14755",6364,4271,1879,6495,5142,4955,1805,3088,2096,1328,"Mature SIg Kappa"
"14756",2468,4457,2634,4194,4604,3432,2986,4672,3114,3469,"Monocytes"
"14758",2296,787,6906,5832,5454,2316,6382,2118,2369,1458,"CD4+CD8-"
"14763",2913,4308,2189,3840,5052,4794,2556,5020,3347,3584,"Monocytes"
"14768",2083,4608,798,4183,4817,4609,2199,5354,3686,3301,"Monocytes"
"14769",2325,4837,2506,3310,4725,4035,2284,4844,3342,3580,"Monocytes"
"14776",2065,4847,1332,3539,4887,4268,2231,5046,2950,4083,"Monocytes"
"14777",2597,4793,343,3385,4919,3890,2226,4950,2980,3344,"Monocytes"
"14780",2758,3324,7020,2759,5584,4800,4898,2750,2238,1708,"TCRgd-"
"14800",2111,3614,953,4278,5464,3868,2915,5292,3549,2338,"Monocytes"
"14803",2633,2767,2893,4178,5134,2984,3416,3949,3989,6842,"Eosinophils"
"14804",6413,4752,1229,6682,5298,3460,3545,6146,1828,988,"Mature SIg Lambda"
"14809",2808,2952,3388,4484,5105,3333,3505,3954,4526,7143,"Eosinophils"
"14813",2217,6266,1165,858,5286,3481,1977,4817,2034,1363,"CD56dim"
"14816",1983,4448,2999,3942,4928,4000,2246,4986,3085,3435,"Monocytes"
"14820",2423,4715,2281,4188,4960,3488,2657,4867,3266,3525,"Monocytes"
"14822",2130,3036,7288,5747,5247,2167,5625,2309,1582,874,"CD4+CD8-"
"14824",2986,4102,2371,2525,5214,5329,1309,4773,2203,1037,"CD56dim"
"14825",2380,1286,7007,1991,5612,4041,4628,4729,1871,1096,"TCRgd-"
"14828",2029,4737,1983,3279,4930,5814,4045,4903,2744,2864,"Monocytes"
"14833",1707,4348,7190,5780,5460,1488,6210,1662,1684,833,"CD4+CD8-"
"14838",2781,5803,4041,2180,5192,4622,1855,5946,2247,1538,"CD56dim"
"14844",2590,3589,6984,5873,5476,1919,6133,2271,1972,1369,"CD4+CD8-"
"14849",2433,2034,6421,2006,5437,4685,5397,6378,2257,1495,"CD8+CD4-"
"14853",2285,3202,7384,5659,5295,1783,5597,2014,1615,848,"CD4+CD8-"
"14854",2827,2309,7304,5818,5472,1742,5767,2430,1562,1008,"CD4+CD8-"
"14861",2529,2850,2816,4013,5154,2904,3820,3972,3948,6312,"Eosinophils"
"14866",2706,5090,2994,3955,4914,5324,2083,5529,3746,3356,"Monocytes"
"14876",2798,4984,1476,3118,4514,4489,2235,5005,2955,3494,"Monocytes"
"14878",1870,1837,7299,5881,5498,1520,5705,2232,1723,1110,"CD4+CD8-"
"14886",2640,2883,6313,5860,5485,1973,6569,2781,2618,1453,"CD4+CD8-"
"14892",2296,5532,825,2067,5440,5310,1895,5353,3091,1262,"CD56dim"
"14896",2195,4566,6998,5754,5498,1717,6172,1850,1959,1177,"CD4+CD8-"
"14897",1913,2920,6539,2073,5390,2236,5275,6138,2356,1218,"CD8+CD4-"
"14898",2314,2287,3505,4173,5153,3395,3830,4016,4103,7118,"Eosinophils"
"14899",1968,2953,7060,2720,5745,1630,5389,6466,2188,1693,"CD8+CD4-"
"14911",2680,3366,7002,1816,5662,1338,4918,6388,1731,1320,"CD8+CD4-"
"14912",3501,2787,3734,4714,5234,3920,3829,4048,4210,7211,"Eosinophils"
"14914",2595,4300,2495,4119,5097,4122,1690,5272,3673,2840,"Monocytes"
"14915",6059,3021,1759,6349,5221,6411,884,3602,1608,865,"Mature SIg Kappa"
"14925",2246,5066,2430,3731,4668,3648,2380,4890,3057,4421,"Monocytes"
"14929",2951,3276,6957,6028,5522,2045,6277,2411,2414,1474,"CD4+CD8-"
"14933",2091,5532,4058,1774,5326,4984,2302,5344,1906,1268,"CD56dim"
"14936",2617,3203,3200,4104,5136,2945,3419,3905,3864,6912,"Eosinophils"
"14941",2552,3926,1715,3703,5090,4857,2421,5143,3446,3076,"Monocytes"
"14943",1831,3408,6927,5781,5458,2383,6198,1762,1716,985,"CD4+CD8-"
"14947",2702,4808,1195,3949,4778,3241,2608,4252,2758,4220,"Monocytes"
"14948",2211,2728,7019,5729,5338,1731,5676,2147,1762,1073,"CD4+CD8-"
"14954",2630,2970,3422,4388,5156,3248,3281,3863,4001,6749,"Eosinophils"
"14958",2409,2461,7115,1714,5345,1658,5936,6239,1469,911,"CD8+CD4-"
"14964",2209,3287,6944,2894,5558,3195,5582,5988,2005,1428,"CD8+CD4-"
"14972",2591,2706,3341,4348,5152,3260,3609,4088,4492,6984,"Eosinophils"
"14973",2476,1886,7073,1906,5091,2319,5506,6112,1639,595,"CD8+CD4-"
"14974",1882,3346,6884,5670,5354,1606,6648,2360,1953,1298,"CD4+CD8-"
"14977",1569,2305,7105,5819,5558,2213,6234,2005,1966,1118,"CD4+CD8-"
"14980",1917,2114,6873,1404,5376,1516,4389,5967,2100,1323,"CD8+CD4-"
"14984",2388,2696,6833,4203,5255,1952,5792,6203,1805,968,"CD8+CD4-"
"14989",6128,4525,1720,6520,5263,2381,1500,6369,1875,1045,"Mature SIg Lambda"
"14990",1984,4807,1282,4127,5078,3550,2177,5002,3253,4438,"Monocytes"
"14994",2008,3054,7364,5890,5447,1343,6161,2711,1838,1099,"CD4+CD8-"
"15005",5918,2672,2195,6603,5267,3208,4735,2613,1724,1053,"Mature SIg Kappa"
"15006",3269,3319,3862,4651,5380,3548,3714,4126,4093,6997,"Eosinophils"
"15007",2562,4732,2865,5129,5235,4923,4753,5756,3962,3120,"Monocytes"
"15014",1219,1259,7264,1579,5556,2127,6116,6435,2095,1287,"CD8+CD4-"
"15015",2163,4422,2680,3954,5153,3864,2620,4803,3665,3382,"Monocytes"
"15018",6680,3995,2868,7193,5740,6512,1676,3603,2518,2336,"Mature SIg Kappa"
"15022",6174,4323,2416,6767,5334,6401,2377,3261,1771,1287,"Mature SIg Kappa"
"15023",1847,2405,7083,5730,5456,1860,6294,1880,2023,1243,"CD4+CD8-"
"15029",2318,4264,1417,4002,4813,3552,2974,4780,3126,3222,"Monocytes"
"15038",2086,4815,1180,3979,4844,5084,2604,5262,3096,3442,"Monocytes"
"15040",2633,5650,3043,2664,5151,5358,1838,5428,1782,1301,"CD56dim"
"15042",2390,4762,1263,2185,5244,5158,2338,4903,2200,1229,"CD56dim"
"15047",2053,2332,7078,5538,5120,1987,5483,2101,1393,610,"CD4+CD8-"
"15049",2537,2954,3461,4559,5460,3393,3900,4098,4540,7807,"Eosinophils"
"15050",2327,3762,473,1965,5363,4964,1552,4793,2027,1229,"CD56dim"
"15064",2248,2518,6812,1954,5384,999,6127,6494,1914,1166,"CD8+CD4-"
"15065",2261,2242,6924,5806,5558,1536,5711,2299,1984,1204,"CD4+CD8-"
"15069",2167,4862,2306,4007,5035,3968,2824,5053,3628,3417,"Monocytes"
"15071",2189,6031,0,2161,5472,4387,1786,5546,2253,1309,"CD56dim"
"15072",2573,4551,2021,3847,4926,3673,1515,4746,3563,2924,"Monocytes"
"15073",2638,1034,6835,5642,5107,1438,5543,2361,1792,848,"CD4+CD8-"
"15076",2311,4475,1107,3650,5200,4607,2309,4946,3464,3354,"Monocytes"
"15083",2147,4618,1458,1682,5311,4827,1722,4951,2083,1458,"CD56dim"
"15085",2085,4506,2085,4120,4678,3577,2484,4668,3246,4006,"Monocytes"
"15086",2092,1824,6442,4323,5601,2419,5557,6584,2271,1641,"CD8+CD4-"
"15090",2108,4569,997,3798,4782,3727,1963,4271,2674,3801,"Monocytes"
"15091",2381,4579,2853,3701,4926,4560,1776,5146,3469,3649,"Monocytes"
"15093",2813,4488,3666,1674,5288,4840,1848,4638,2355,1651,"CD56dim"
"15094",2423,4419,1088,3705,4621,3298,2639,4789,3079,2917,"Monocytes"
"15097",2340,3685,7097,5672,5433,1362,6206,2302,1744,1068,"CD4+CD8-"
"15098",2614,2870,3517,4577,5297,3451,4031,4267,3535,7728,"Eosinophils"
"15101",1480,2651,7120,5702,5455,1498,6401,1927,1804,1034,"CD4+CD8-"
"15105",2559,2469,3121,4397,5136,3102,4035,4040,3870,7165,"Eosinophils"
"15106",2039,2361,6285,1948,5298,2451,4330,5743,2125,1304,"CD8+CD4-"
"15107",2667,1889,7172,5976,5458,1390,6808,2281,2166,1254,"CD4+CD8-"
"15116",6749,1353,2138,7255,5714,3064,1485,6827,2497,1607,"Mature SIg Lambda"
"15121",2390,4068,1931,2036,5237,5525,1266,5203,2031,1377,"CD56dim"
"15125",1892,2905,3955,2507,5483,4913,2011,4985,2230,1530,"CD56dim"
"15129",3615,2385,5721,1043,5232,1950,4825,4527,1925,1070,"TCRgd-"
"15130",2663,2888,6930,1293,5551,1992,4973,5925,2109,1240,"CD8+CD4-"
"15131",1518,2486,6925,5648,5482,1691,6342,2118,1649,917,"CD4+CD8-"
"15132",1615,2835,7025,1912,5467,1592,5542,5552,1417,1177,"CD8+CD4-"
"15136",2468,6360,0,1844,5728,4712,1876,5206,2483,1752,"CD56dim"
"15139",2619,5269,1671,4361,5065,4909,2158,5283,3490,3481,"Monocytes"
"15143",2483,3735,3393,4541,5179,3261,3735,4248,4215,7277,"Eosinophils"
"15144",1651,4309,7345,5361,5720,1906,5313,6337,1612,1519,"CD8+CD4-"
"15145",6066,4013,867,6402,5396,5925,1833,2877,1824,946,"Mature SIg Kappa"
"15146",2288,4805,856,3800,4724,4325,2928,5021,3264,2892,"Monocytes"
"15151",1844,1620,6803,5336,5615,5342,5556,6221,2606,1918,"CD8+CD4-"
"15152",1889,2472,7089,5746,5437,1679,5630,2073,1840,1127,"CD4+CD8-"
"15157",2116,2656,3034,4192,5104,3380,3676,4149,4344,7175,"Eosinophils"
"15158",2129,2423,6776,5809,5306,1384,6754,1767,2072,1461,"CD4+CD8-"
"15163",1866,3379,7510,5750,5422,1745,6503,1992,1800,1062,"CD4+CD8-"
"15165",2712,3497,7200,2268,5424,1955,5919,6409,1687,839,"CD8+CD4-"
"15167",2167,1187,7526,5968,5564,3139,5477,1933,2067,1426,"CD4+CD8-"
"15172",2203,4643,7233,5685,5374,1589,6379,2109,1837,1093,"CD4+CD8-"
"15174",2473,1478,6798,2204,5464,4274,5330,6087,1887,1135,"CD8+CD4-"
"15179",1956,2296,7107,2101,5824,3010,5562,6651,2266,1604,"CD8+CD4-"
"15180",2812,5247,1885,1956,5178,4163,1549,4725,2093,1254,"CD56dim"
"15183",2796,4245,2099,4021,4835,4120,2058,4787,2614,3479,"Monocytes"
"15186",2159,5320,1660,3438,5306,4983,1882,5496,3175,5136,"Monocytes"
"15196",1477,1338,7058,5805,5544,1532,6305,2473,1974,1463,"CD4+CD8-"
"15197",2125,4888,2907,3008,4911,3559,2448,4274,2636,4430,"Monocytes"
"15204",2748,1386,6776,2222,5350,2630,5722,6193,1913,1304,"CD8+CD4-"
"15205",2174,2359,7025,4984,5673,1847,5346,6298,2169,1447,"CD8+CD4-"
"15208",6138,3032,2361,6590,5263,2515,2379,5693,1982,1273,"Mature SIg Lambda"
"15209",2268,4844,7264,5814,5512,1571,6435,2534,1980,1447,"CD4+CD8-"
"15211",4797,4483,2968,6224,5014,4185,4312,2125,1700,1146,"Mature SIg Kappa"
"15219",2280,2847,6667,1128,5528,1865,5400,5222,1945,1152,"CD8+CD4-"
"15220",6084,4334,3036,6716,5379,6528,1603,2954,1732,920,"Mature SIg Kappa"
"15221",2178,3568,6600,5770,5353,2079,6577,1866,1828,1031,"CD4+CD8-"
"15237",2312,3311,7125,2144,5522,2838,5980,6251,1810,1053,"CD8+CD4-"
"15242",2739,1816,6982,1665,5183,2127,5488,5991,1819,1113,"CD8+CD4-"
"15248",2478,5230,1169,4316,5069,4331,2443,5153,3447,3774,"Monocytes"
"15249",2829,1735,6869,5732,5342,1654,5830,1627,1904,1168,"CD4+CD8-"
"15251",2248,4434,6739,5770,5405,1300,6267,1810,1627,769,"CD4+CD8-"
"15267",2326,4815,2512,3893,4792,4635,2463,5404,3367,2345,"Monocytes"
"15271",1806,2008,6898,5964,5494,1545,6175,2062,2256,1461,"CD4+CD8-"
"15275",1810,3315,6752,2343,5629,2046,4949,6281,2187,1323,"CD8+CD4-"
"15279",2236,1726,6893,5622,5606,1679,6543,1914,1731,951,"CD4+CD8-"
"15281",1624,1355,7021,5868,5448,1775,5425,2735,2070,1404,"CD4+CD8-"
"15289",2300,6215,0,1581,5561,4670,1791,5333,2169,1461,"CD56dim"
"15290",1826,2794,6732,1442,5610,1363,4191,6612,2237,1450,"CD8+CD4-"
"15292",2329,3528,2048,1272,5300,5074,1382,5276,1953,1207,"CD56dim"
"15300",3341,2169,4010,4623,5207,3501,3575,4321,3750,6840,"Eosinophils"
