"","CD19/TCRgd:PE Cy7-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL","CD38:APC H7-A LOGICAL","CD45:PO-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"17280",2501,3273,6824,5271,4977,1610,5627,1687,1077,582,"CD4+CD8-"
"17281",1504,4625,6946,4098,5271,2777,6025,5987,1788,1004,"CD8+CD4-"
"17286",2809,3353,6886,5485,5356,2115,6397,2554,1903,1083,"CD4+CD8-"
"17287",2391,3881,6858,5146,5011,1875,5223,2107,1077,860,"CD4+CD8-"
"17288",1057,2893,6746,1897,5151,1773,6050,6017,1229,918,"CD8+CD4-"
"17291",2020,2313,6655,3093,5183,2401,5898,5619,1695,1244,"CD8+CD4-"
"17292",3120,4058,6652,5224,5121,2702,6333,2947,1379,987,"CD4+CD8-"
"17293",2109,3250,6776,4363,5515,867,5380,5825,2135,1239,"CD8+CD4-"
"17294",3329,4369,6989,5389,5272,2240,5911,2851,1411,1004,"CD4+CD8-"
"17295",3214,3260,6841,2585,5461,1866,6324,6088,2619,1225,"CD8+CD4-"
"17297",3269,5271,1596,4373,5291,3909,1765,4854,2669,2871,"Monocytes"
"17301",2400,3949,3902,5042,5810,3272,3980,4725,4592,7171,"Eosinophils"
"17305",2990,1934,7084,5273,5209,2636,6054,1980,1228,776,"CD4+CD8-"
"17306",2352,3415,3002,3779,4751,2383,3890,3675,2288,3239,"Monocytes"
"17309",2416,2951,6492,5392,5110,1830,5470,1368,1754,837,"CD4+CD8-"
"17311",2128,3568,2760,3690,4854,2192,3411,3784,2289,3680,"Monocytes"
"17312",2468,3804,7321,5579,5387,1590,6070,491,1563,907,"CD4+CD8-"
"17314",3069,3494,7172,5613,5598,1688,5746,2251,1707,1272,"CD4+CD8-"
"17318",1686,2498,6383,4699,4681,1848,5003,1264,1041,662,"CD4+CD8-"
"17321",2498,3494,6863,5066,4980,2296,5102,1748,928,609,"CD4+CD8-"
"17324",2827,3125,3124,3224,4883,2919,2794,3886,2467,2523,"Monocytes"
"17325",1738,2407,7013,5265,5189,2742,5630,2392,1028,768,"CD4+CD8-"
"17326",757,2795,7214,5702,5381,1956,6233,1068,1269,992,"CD4+CD8-"
"17327",1540,2131,6838,5307,5164,2282,5746,2286,1521,1071,"CD4+CD8-"
"17329",2598,5461,3038,4093,5283,3848,2727,4897,2730,3054,"Monocytes"
"17332",2326,3545,6912,5137,5121,2359,5281,2573,1433,1128,"CD4+CD8-"
"17334",957,2890,7206,5674,5187,1349,5932,2442,1314,1125,"CD4+CD8-"
"17337",1002,3612,7194,5857,5554,1697,6274,1327,1692,1316,"CD4+CD8-"
"17338",3698,4457,4138,5280,5769,3726,4606,4982,6133,7553,"Eosinophils"
"17339",2088,2087,6633,980,5631,1518,5639,6358,2023,1510,"CD8+CD4-"
"17343",2210,4482,6720,4294,3132,3084,2081,2502,2061,1150,"CD4+CD8-"
"17344",1917,4063,7252,5705,5469,1997,6053,2209,1229,886,"CD4+CD8-"
"17348",622,3692,7070,5475,5360,2057,6179,2893,1486,1408,"CD4+CD8-"
"17351",1724,644,6802,2858,5811,2506,5671,6340,2236,1335,"CD8+CD4-"
"17357",1821,3544,6158,4652,4499,1751,4962,1236,1243,576,"CD4+CD8-"
"17359",1902,3320,6607,4864,4635,1633,5499,914,617,531,"CD4+CD8-"
"17362",1775,3399,6972,5282,5022,1604,5687,2228,1168,712,"CD4+CD8-"
"17364",1696,4512,7228,5656,5365,1716,5503,2911,1217,1071,"CD4+CD8-"
"17369",1773,1828,7050,5434,5299,1524,6085,2171,1527,1100,"CD4+CD8-"
"17371",2235,3278,6312,4493,4283,2044,4825,715,691,501,"CD4+CD8-"
"17372",1719,3238,7028,5518,5369,1596,5945,793,1702,1049,"CD4+CD8-"
"17374",2128,4352,6972,5722,5202,2252,6024,944,1224,904,"CD4+CD8-"
"17377",1608,2379,6325,4849,4373,1818,5416,2408,1023,501,"CD4+CD8-"
"17378",1664,1621,6549,2615,5359,2095,5729,5642,2442,918,"CD8+CD4-"
"17383",2705,4184,6779,5171,5154,2549,5868,2370,1014,1125,"CD4+CD8-"
"17397",2426,3998,3575,4841,5767,2418,4126,4794,4698,6785,"Eosinophils"
"17403",2148,1750,6930,5444,5211,2255,6041,1906,1381,970,"CD4+CD8-"
"17404",1789,2972,6678,1426,5429,1471,4960,6005,1676,1122,"CD8+CD4-"
"17407",3202,3848,7051,5564,5235,1915,5964,2771,1223,912,"CD4+CD8-"
"17408",2623,3180,6660,3445,5351,2886,5977,5909,1153,863,"CD8+CD4-"
"17409",2655,2606,6108,4937,4502,2003,5390,2056,1022,738,"CD4+CD8-"
"17411",1887,3231,7194,5524,5226,2196,6037,996,1371,1035,"CD4+CD8-"
"17413",1956,3864,6779,1525,5357,3563,6327,6246,2252,1012,"CD8+CD4-"
"17419",2203,4243,2813,1742,5372,4497,1816,3398,1914,1657,"CD56dim"
"17421",2556,4548,6950,5451,5201,1467,6282,2199,1453,1066,"CD4+CD8-"
"17430",2476,3220,2601,3397,4990,3239,2381,3762,2502,3375,"Monocytes"
"17432",2654,2183,6595,5308,5268,1359,6241,2155,1482,805,"CD4+CD8-"
"17433",2139,3097,7274,5494,5383,1481,5894,1760,1049,1023,"CD4+CD8-"
"17434",2334,3686,6828,1690,5617,2151,5573,6359,2118,1211,"CD8+CD4-"
"17439",2096,3961,6820,5235,5263,1740,6147,2329,979,623,"CD4+CD8-"
"17440",2125,3109,7175,5460,5297,2058,5965,3246,1623,1644,"CD4+CD8-"
"17443",2534,1268,6798,3225,5724,560,5702,6490,2478,1316,"CD8+CD4-"
"17444",2156,4327,3559,950,5528,1097,2567,3194,2129,1197,"CD56dim"
"17447",2320,3198,6395,1857,5533,2873,6751,6096,1651,1459,"CD8+CD4-"
"17449",1469,2621,6815,1983,5654,1946,5507,6351,2348,1359,"CD8+CD4-"
"17456",2109,4019,2897,1095,5000,2024,2274,3275,1821,1343,"CD56dim"
"17457",2420,3099,6967,5214,5143,606,5768,5959,973,1321,"CD8+CD4-"
"17458",2690,3534,6291,4808,4629,2623,5501,3346,1108,1136,"CD4+CD8-"
"17463",1896,3399,6730,5242,5192,2128,5846,2383,1208,1116,"CD4+CD8-"
"17464",2752,3079,6826,1524,5283,2192,5955,5906,1366,964,"CD8+CD4-"
"17466",1150,4675,6961,2435,5731,1905,5803,6463,2417,1621,"CD8+CD4-"
"17467",1758,3504,7316,5553,5234,2013,5950,2201,1324,935,"CD4+CD8-"
"17468",2977,5261,6811,5054,4727,2396,5212,2109,764,594,"CD4+CD8-"
"17472",3737,4855,4059,5059,5813,3181,4086,4985,5091,7124,"Eosinophils"
"17475",2226,2983,6750,5527,5150,3157,5420,3061,569,688,"CD4+CD8-"
"17480",1756,3095,7005,5537,5360,2696,6212,1830,1315,984,"CD4+CD8-"
"17484",2308,2312,1604,1613,5057,4116,3320,2176,2147,998,"CD56dim"
"17485",3215,3284,6951,5457,5144,1534,5534,2457,1301,659,"CD4+CD8-"
"17487",2562,1930,6791,2445,5372,1275,5505,6169,2135,1318,"CD8+CD4-"
"17489",2765,4784,3486,5020,5822,3258,3716,5321,5756,7578,"Eosinophils"
"17490",880,3178,6767,5558,5499,1902,6845,2438,1739,1122,"CD4+CD8-"
"17492",2372,3267,6614,2695,5401,1556,5204,6221,2178,1359,"CD8+CD4-"
"17495",2248,3842,7097,5525,5352,1964,6041,2933,1524,1178,"CD4+CD8-"
"17500",2743,3335,6819,5403,5323,1628,5914,2604,1641,1183,"CD4+CD8-"
"17501",2785,4069,7073,5303,5086,2406,5982,2336,859,762,"CD4+CD8-"
"17503",2207,2242,6737,4720,5697,2066,6094,6290,1940,1472,"CD8+CD4-"
"17506",2322,947,6551,4377,5630,2144,5556,6340,1172,1354,"CD8+CD4-"
"17508",2720,2561,6851,5461,5326,3131,6162,2374,549,904,"CD4+CD8-"
"17518",2189,4889,4250,3722,5307,3689,3263,4607,2967,2806,"Monocytes"
"17521",1783,2771,6428,1730,4998,3158,5579,5557,1039,1060,"CD8+CD4-"
"17527",3180,4287,7000,2377,5633,1179,5707,6119,2586,1230,"CD8+CD4-"
"17528",1814,2127,6868,2179,5700,1647,5686,6367,2365,1494,"CD8+CD4-"
"17530",2387,5070,6783,5155,4801,1988,5943,1979,780,594,"CD4+CD8-"
"17534",1961,4199,2179,1912,5509,2907,2683,3407,1900,1486,"CD56dim"
"17535",2904,3213,6563,2279,5305,2819,5966,5799,1179,732,"CD8+CD4-"
"17541",1904,4168,6803,5173,5131,2017,5769,2719,835,730,"CD4+CD8-"
"17542",2733,3630,6743,3202,5610,2134,5272,6642,1500,2108,"CD8+CD4-"
"17545",3053,3896,4179,4984,5702,3719,3643,4855,5030,6944,"Eosinophils"
"17553",3007,1288,6774,1829,5433,3433,6110,6293,1081,1021,"CD8+CD4-"
"17558",3095,3707,6914,1010,5595,2083,5577,6306,2075,1502,"CD8+CD4-"
"17562",3056,2917,7141,5491,5143,2241,5659,2994,1026,1088,"CD4+CD8-"
"17563",2494,5315,4754,4399,5549,4257,3144,4896,2993,3486,"Monocytes"
"17566",2208,3025,6787,5437,5235,1898,6097,3052,1329,950,"CD4+CD8-"
"17568",1165,2680,6855,5585,5446,1652,6378,1649,1981,1367,"CD4+CD8-"
"17569",2294,1062,7234,5988,5664,2275,6064,2025,1281,1467,"CD4+CD8-"
"17570",2779,4412,7028,5418,5206,2621,5785,2069,1022,892,"CD4+CD8-"
"17571",2122,4983,4051,2540,4962,4479,3089,3927,1653,1021,"CD56dim"
"17578",2289,4237,7192,5519,5106,2216,5675,1955,1301,691,"CD4+CD8-"
"17580",1778,3569,6751,4972,4962,1776,5735,2367,1001,756,"CD4+CD8-"
"17581",2180,1948,6179,4634,4514,1889,5011,1868,1244,465,"CD4+CD8-"
"17582",2199,3246,7080,5476,5235,2452,6021,1199,1024,941,"CD4+CD8-"
"17584",2919,3064,7263,5637,5375,1195,6133,3001,1455,1128,"CD4+CD8-"
"17585",2418,3007,7059,5613,5543,1593,4972,2394,1993,1208,"CD4+CD8-"
"17588",2884,4166,7230,5611,5364,2262,5931,2420,1188,1063,"CD4+CD8-"
"17590",2634,1314,6423,1995,5152,1152,5632,5802,1619,1015,"CD8+CD4-"
"17593",2319,1848,7076,4993,5683,3039,5669,6367,2260,1657,"CD8+CD4-"
"17596",2082,2344,6642,1892,5361,2218,6206,5978,1158,718,"CD8+CD4-"
"17597",3450,3791,4393,4800,5104,3092,3553,4606,3071,3996,"Monocytes"
"17598",2124,4112,7058,5517,5294,2498,5738,1702,1048,875,"CD4+CD8-"
"17599",2627,4303,4533,5209,5775,3589,4171,5192,3906,7223,"Eosinophils"
"17600",1625,2423,6788,5548,5157,1934,5806,3239,1177,1362,"CD4+CD8-"
"17603",1630,3801,6831,2862,5235,2619,5732,5887,1034,909,"CD8+CD4-"
"17605",1690,3476,6015,4577,4127,1568,5133,1793,1153,653,"CD4+CD8-"
"17607",1915,3156,6833,5356,5052,1695,5619,2571,1953,860,"CD4+CD8-"
"17611",2495,2273,5840,3430,4621,4125,2686,5491,1650,901,"CD8+CD4-"
"17614",2200,5266,491,2530,5381,2103,2373,1657,2290,1728,"CD56dim"
"17616",1097,2587,6803,1263,5620,1035,6199,6139,1816,1091,"CD8+CD4-"
"17618",2514,2374,6824,2098,5387,1993,5872,6053,1393,1097,"CD8+CD4-"
"17619",2336,4139,2419,1294,5508,3350,1233,3811,2346,1066,"CD56dim"
"17624",1622,4175,7113,5632,5448,2218,5997,1897,1659,1283,"CD4+CD8-"
"17629",2884,3066,6655,2706,5439,3060,5626,6407,2076,1206,"CD8+CD4-"
"17640",1015,3538,6989,4699,5714,3113,5866,6284,1757,1119,"CD8+CD4-"
"17642",1965,1361,7161,5570,5238,1723,6013,1947,1252,773,"CD4+CD8-"
"17645",1255,2243,6965,5395,5200,2429,6210,2867,1888,641,"CD4+CD8-"
"17647",1500,3378,6350,660,5619,2054,5693,6249,2204,1032,"CD8+CD4-"
"17648",2050,4548,7206,5590,5318,2047,6011,2716,1409,992,"CD4+CD8-"
"17650",3126,2610,5396,1022,4638,2424,4297,3584,1399,863,"TCRgd-"
"17658",2350,4517,3088,1432,5545,4868,1887,4887,1736,1258,"CD56dim"
"17663",1917,2141,6981,5683,5398,1344,5938,2216,1590,1097,"CD4+CD8-"
"17669",2282,4274,1430,2523,5293,3783,890,4334,1691,1102,"CD56dim"
"17678",1332,5064,7179,5530,5257,1874,6404,2749,1461,1001,"CD4+CD8-"
"17680",2588,4886,6952,5356,5316,2315,5747,1289,1370,753,"CD4+CD8-"
"17682",2709,3827,3334,4251,4747,2792,2075,5023,3440,3174,"Monocytes"
"17683",2810,2690,3172,3517,5034,2027,2937,4153,2609,3094,"Monocytes"
"17685",1976,3031,7103,5490,5162,2815,5581,1557,1205,1009,"CD4+CD8-"
"17688",1614,3310,6831,2356,5670,2565,5672,6448,2148,1203,"CD8+CD4-"
"17689",3000,1121,6921,5267,5296,1894,6063,3551,1328,1032,"CD4+CD8-"
"17695",2357,3149,7103,5596,5312,2008,5976,3173,1361,1283,"CD4+CD8-"
"17696",1620,3384,6427,5679,5517,4677,5974,2962,1626,1108,"CD4+CD8-"
"17698",3361,3929,3827,4873,5578,3159,3395,4550,4565,6753,"Eosinophils"
"17703",2062,4640,1124,1597,5394,3349,2542,3182,1965,1222,"CD56dim"
"17705",2476,3794,6899,5482,5282,2415,6032,2782,1180,1206,"CD4+CD8-"
"17707",3024,1771,7127,5511,5191,1987,6069,1916,1363,837,"CD4+CD8-"
"17711",2148,5570,2986,2188,5226,4883,4173,5463,1651,849,"CD56dim"
"17725",2476,3436,3756,4928,5703,3368,3171,4747,5211,6916,"Eosinophils"
"17730",1983,3868,7308,5690,5590,1893,5536,1970,3326,1629,"CD4+CD8-"
"17741",2654,3498,7038,1281,5678,788,5112,6415,2033,1544,"CD8+CD4-"
"17748",1912,3009,7258,5611,5350,2022,6122,1680,1432,1144,"CD4+CD8-"
"17750",2417,4305,3738,4712,5687,2774,3835,4775,3743,6629,"Eosinophils"
"17751",2544,3993,6570,5590,5445,2382,5997,2418,998,1026,"CD4+CD8-"
"17752",1808,4264,6832,1271,5560,2134,5623,5940,2263,1313,"CD8+CD4-"
"17753",1641,4574,6950,5414,5242,1871,5945,2973,1731,904,"CD4+CD8-"
"17767",1994,3980,6925,5226,4908,1981,5619,2406,1512,724,"CD4+CD8-"
"17775",2151,3274,6848,5900,5793,1383,6091,1782,1595,1394,"CD4+CD8-"
"17779",2556,3659,7200,5611,5355,1872,5690,1764,1557,788,"CD4+CD8-"
"17781",1678,4603,6910,5235,5173,2095,5956,2880,692,817,"CD4+CD8-"
"17782",2572,4019,4434,4388,4999,3373,3115,4158,3573,3984,"Monocytes"
"17785",2028,4073,6479,5163,4924,2760,5670,1914,865,656,"CD4+CD8-"
"17797",3768,4253,6576,5657,5554,1871,7190,2007,1816,1071,"CD4+CD8-"
"17800",3464,2237,7183,5468,5361,1763,5776,2906,1651,1074,"CD4+CD8-"
"17803",2129,3502,2514,673,5343,5113,445,3999,1704,1194,"CD56dim"
"17806",1428,3426,6901,3065,5770,2213,5763,6401,2099,1354,"CD8+CD4-"
"17808",1766,3757,7131,5286,5096,2109,5491,1599,779,794,"CD4+CD8-"
"17811",3157,3813,6637,1120,5303,2452,5920,5681,1021,846,"CD8+CD4-"
"17823",2582,2836,7071,5352,5123,2250,5738,1890,1092,788,"CD4+CD8-"
"17825",2145,4362,6947,5326,5206,2223,5831,2160,1550,721,"CD4+CD8-"
"17827",2169,3238,4489,2770,5341,3930,2528,3544,2130,1313,"CD56dim"
"17828",1447,3223,7269,5709,5182,1582,6056,2662,1311,1175,"CD4+CD8-"
"17829",1087,4224,7268,5474,5543,1528,6470,361,1775,1133,"CD4+CD8-"
"17836",2938,4288,4103,3499,5026,3583,1148,4822,1386,2200,"Monocytes"
"17839",2367,2424,6896,952,5780,3046,5579,6389,2152,1486,"CD8+CD4-"
"17840",1358,4824,6915,5044,4832,1640,6064,1909,1672,950,"CD4+CD8-"
"17842",1105,4204,7061,5564,5335,2309,6270,3134,1679,1186,"CD4+CD8-"
"17844",2852,3774,7089,5558,5353,2091,6309,987,1688,1386,"CD4+CD8-"
"17845",2223,5344,2133,1373,5565,4584,1065,3213,2272,1499,"CD56dim"
"17850",2168,4844,6891,5324,5132,1525,5780,2027,1201,750,"CD4+CD8-"
"17851",2953,3810,6707,953,5707,664,5418,6391,2220,1343,"CD8+CD4-"
"17852",2992,4008,6197,3601,5117,2637,5705,5475,730,950,"CD8+CD4-"
"17853",2456,1357,6859,4577,5695,2866,5596,6272,1913,1678,"CD8+CD4-"
"17854",895,3498,6933,5795,5803,1853,6339,945,1941,1544,"CD4+CD8-"
"17858",3142,2306,6834,5366,5362,2145,5821,2799,1504,1015,"CD4+CD8-"
"17862",2050,2816,3947,5108,5923,3380,4316,4298,5950,8191,"Eosinophils"
"17865",1780,2299,6868,5276,5216,2364,5593,2383,986,840,"CD4+CD8-"
"17866",2840,3723,6954,6037,5692,1956,6629,2327,1470,1520,"CD4+CD8-"
"17868",2711,2704,6881,5340,5026,1753,5300,3148,810,773,"CD4+CD8-"
"17869",3190,4590,3732,5021,5606,3555,3966,4932,5479,7092,"Eosinophils"
"17880",2458,2377,6652,3192,5392,2149,5803,5811,1434,1063,"CD8+CD4-"
"17881",3182,3778,6770,5490,5050,2055,5744,2930,941,721,"CD4+CD8-"
"17887",2698,4094,2906,4498,5409,4004,2849,4639,2643,2970,"Monocytes"
"17888",2807,3534,5770,4464,4554,1386,5179,2478,814,474,"CD4+CD8-"
"17891",2396,2203,6230,4468,4388,1602,4873,1720,585,540,"CD4+CD8-"
"17893",2295,3687,6610,1275,5609,630,5377,6177,1475,808,"CD8+CD4-"
"17894",1597,3620,6828,1946,5645,2396,6571,6359,2206,1236,"CD8+CD4-"
"17896",1845,2557,7027,2435,5576,2640,5346,6083,1498,1421,"CD8+CD4-"
"17899",1560,4829,6950,5460,4900,1956,6080,3153,1190,950,"CD4+CD8-"
"17901",1492,2542,6682,2093,5390,2892,5126,6263,1725,1175,"CD8+CD4-"
"17902",1879,1547,6946,5415,4870,1554,5657,2448,934,674,"CD4+CD8-"
"17904",2397,3153,6725,1298,5466,2637,5631,6058,1642,1225,"CD8+CD4-"
"17907",2516,4472,7004,5418,5193,2508,5687,2250,1162,898,"CD4+CD8-"
"17910",3502,1712,6716,5363,5255,2651,5959,2512,1422,1046,"CD4+CD8-"
"17912",2760,3868,1804,3377,5011,1874,2569,4352,2063,3180,"Monocytes"
"17913",3082,4089,6489,1113,5416,1915,6124,5347,2238,1244,"CD8+CD4-"
"17915",1048,3393,6126,4846,4805,2383,5702,2751,867,855,"CD4+CD8-"
"17916",2186,4318,2033,976,5581,4550,2606,4911,1970,1296,"CD56dim"
"17917",2138,4448,1478,1578,5512,3386,1650,2540,1947,1239,"CD56dim"
"17920",3216,4192,7143,5383,5397,2586,5876,2279,1683,1049,"CD4+CD8-"
"17923",3397,3663,3965,4822,5329,3770,2290,4551,2911,3965,"Monocytes"
"17928",1737,2956,6995,5274,5131,2115,5842,2863,1165,744,"CD4+CD8-"
"17929",1568,3742,6308,1285,5402,2671,4823,5817,1737,1066,"CD8+CD4-"
"17930",2121,2512,6366,5412,5276,2004,6468,2812,1422,941,"CD4+CD8-"
"17931",2729,2000,6772,5495,5282,2093,6174,1785,1315,1077,"CD4+CD8-"
"17934",1937,2206,6860,5211,5153,2320,5441,3186,1089,1006,"CD4+CD8-"
"17936",2912,3340,6672,2496,5251,1854,5890,6007,1236,632,"CD8+CD4-"
"17937",2410,2676,7000,1810,5692,380,5706,6324,2081,1250,"CD8+CD4-"
"17942",2549,1696,6732,1246,5466,2370,5136,6196,2369,904,"CD8+CD4-"
"17945",2209,5099,2867,2247,5267,3871,962,4305,2361,1211,"CD56dim"
"17949",1408,2292,7077,5733,5409,1934,6098,1660,2213,1116,"CD4+CD8-"
"17954",2326,2708,1517,3296,5005,2241,2182,2045,1426,1261,"CD56dim"
"17955",2292,4277,6235,1638,5170,2705,5146,5547,1882,1023,"CD8+CD4-"
"17960",2185,2463,6361,1672,5539,1669,4947,6075,1745,1261,"CD8+CD4-"
"17965",1992,542,7189,5571,5268,2714,6146,1871,1234,829,"CD4+CD8-"
"17969",1503,3606,7047,5526,5361,2391,6004,2535,1542,1613,"CD4+CD8-"
"17972",2338,4695,3877,3600,5081,3890,2540,4499,1411,2059,"Monocytes"
"17976",2579,4407,3422,3592,5114,2850,2475,4407,2298,3315,"Monocytes"
"17977",1966,5431,2015,413,5610,4556,2615,3506,2188,1175,"CD56dim"
"17980",629,3336,6739,5515,5137,1993,6416,2919,1093,1108,"CD4+CD8-"
"17982",1905,3524,7024,5713,5284,2177,5889,1585,1145,992,"CD4+CD8-"
"17984",3219,1860,6781,1106,5757,1980,5465,6334,1828,1272,"CD8+CD4-"
"17988",2206,2564,6862,5099,4954,2168,5542,859,684,776,"CD4+CD8-"
"17989",3000,3051,7090,5577,5297,2091,6110,2848,1089,1150,"CD4+CD8-"
"17990",3179,4159,6846,5389,5214,2801,5981,3004,1398,1144,"CD4+CD8-"
"18002",1566,3822,7087,5462,5157,2264,6446,2659,1731,1222,"CD4+CD8-"
"18004",2244,3055,6932,5200,5044,2109,5617,2356,1081,884,"CD4+CD8-"
"18006",2777,4292,3545,4896,5648,3428,4274,4853,3657,6777,"Eosinophils"
"18007",1642,3896,7258,5625,5350,1811,6189,1002,1512,881,"CD4+CD8-"
"18008",3112,4843,3385,4506,5566,4128,2461,4879,2181,2456,"Monocytes"
"18009",2195,2728,6276,1660,5156,1528,4589,5390,1642,846,"CD8+CD4-"
"18012",2592,1943,6817,1048,5022,2080,5831,5554,1146,1004,"CD8+CD4-"
"18014",2559,3897,6688,5068,4615,1755,5029,2224,1065,609,"CD4+CD8-"
"18016",3050,2521,7113,5543,5355,2175,5246,4175,1465,1370,"CD4+CD8-"
"18020",3323,3120,6218,5661,5388,2498,6176,2872,489,944,"CD4+CD8-"
"18021",2303,2974,6984,5370,5120,1537,5490,3012,1031,677,"CD4+CD8-"
"18030",2175,5159,6827,5129,5017,2396,6303,2745,1141,886,"CD4+CD8-"
"18034",2557,2372,6979,5109,5803,1590,5631,6158,2066,1362,"CD8+CD4-"
"18036",2531,3367,3026,4591,5557,3325,4021,3906,4622,6784,"Eosinophils"
"18037",2005,3851,7157,5600,5298,1907,5587,2772,900,840,"CD4+CD8-"
"18042",2903,2933,6711,1368,5410,2136,6155,6089,1554,1066,"CD8+CD4-"
"18043",2322,2977,6915,5243,4979,1351,5785,542,1647,811,"CD4+CD8-"
"18045",2860,3327,6793,1049,5584,1303,5165,6310,2082,1244,"CD8+CD4-"
"18046",2920,4318,7028,5299,5295,2314,5924,3127,1258,1526,"CD4+CD8-"
"18051",1533,2682,6817,5674,5331,2025,6691,2882,1407,1285,"CD4+CD8-"
"18058",2231,4200,1484,1716,5327,3681,1677,1931,1597,898,"CD56dim"
"18065",5800,4824,1241,6348,5441,2797,3726,6646,1303,1035,"Mature SIg Lambda"
"18066",2495,3803,6864,5520,5271,1925,5986,2137,1584,930,"CD4+CD8-"
"18067",1729,2567,6376,1763,5262,2510,5410,6074,2224,1310,"CD8+CD4-"
"18068",1091,3046,6763,5696,5646,1353,6543,2924,1813,895,"CD4+CD8-"
"18071",1560,3716,6875,1791,5707,2214,6276,6520,2388,1621,"CD8+CD4-"
"18073",2495,3755,3832,4875,5708,3119,4099,4553,5665,6984,"Eosinophils"
"18074",2401,2201,7258,5614,5457,1735,5898,3230,1468,1130,"CD4+CD8-"
"18076",1981,3138,1356,1256,5210,4105,3683,2178,1438,989,"CD56dim"
"18078",2431,5689,884,1666,5620,4323,2498,3625,1710,1691,"CD56dim"
"18088",2600,3117,6857,4508,5628,2415,5214,5998,1904,1456,"CD8+CD4-"
"18095",1719,3416,6959,5544,5302,1157,5979,3258,1413,1046,"CD4+CD8-"
"18096",2335,2253,6488,4945,4712,1501,5439,1494,1009,579,"CD4+CD8-"
"18099",1207,1460,7196,2020,5442,2284,6024,6184,1170,1310,"CD8+CD4-"
"18101",1985,1725,6844,1876,5134,1983,5892,5975,823,938,"CD8+CD4-"
"18102",1693,4024,6218,1143,4954,1970,5678,4899,733,797,"CD8+CD4-"
"18105",3709,4281,3721,4974,5509,3565,4065,4705,4823,6789,"Eosinophils"
"18106",2092,4331,3576,4705,5644,3306,3461,4945,5692,6920,"Eosinophils"
"18107",2064,3406,1187,1158,4970,4609,2570,2666,2161,1144,"CD56dim"
"18112",2565,2392,6059,2112,4793,1824,4820,5252,989,674,"CD8+CD4-"
"18117",2287,4511,4239,4997,5891,3348,4354,5022,4610,7317,"Eosinophils"
"18120",2772,1530,7041,5419,5179,2799,6055,3080,1414,811,"CD4+CD8-"
"18126",2548,2576,7178,5447,5234,2320,5804,2644,1143,989,"CD4+CD8-"
"18127",1911,4348,7014,5328,5235,2466,5796,3728,1726,1035,"CD4+CD8-"
"18129",3722,3932,6682,5486,5359,1145,6638,2669,1718,855,"CD4+CD8-"
"18131",2191,2922,6599,2535,5179,1461,5682,5408,1549,1206,"CD8+CD4-"
"18134",2705,4882,2675,1386,5413,4061,1863,3396,1974,1392,"CD56dim"
"18136",662,4757,7106,5497,5453,1945,6628,3122,1561,1077,"CD4+CD8-"
"18142",2014,2949,6911,5273,5085,2630,5700,2164,842,805,"CD4+CD8-"
"18145",1760,4721,7233,5564,5423,1945,6085,2887,1354,1167,"CD4+CD8-"
"18146",3177,2031,7211,5558,5294,2035,6416,2790,1171,1324,"CD4+CD8-"
"18151",2709,4823,3022,3807,5624,3731,1855,4732,2685,2987,"Monocytes"
"18154",1930,2575,6237,3289,5083,2120,6040,5764,1464,829,"CD8+CD4-"
"18155",2743,1239,7029,2221,5727,299,5670,6401,2456,1241,"CD8+CD4-"
"18159",1734,2012,6117,5093,5159,1746,6052,2259,1921,1097,"CD4+CD8-"
"18168",2841,4082,7017,5358,5074,1717,6049,1558,1568,756,"CD4+CD8-"
"18179",2534,3649,6701,5602,5215,2311,5802,3273,2074,1049,"CD4+CD8-"
"18181",2631,3905,4052,5060,5915,3835,4106,4842,4717,7303,"Eosinophils"
"18182",2067,1977,6530,2855,5573,2529,5910,6021,1991,967,"CD8+CD4-"
"18184",2292,4660,6874,5394,5289,1532,6026,2003,1307,852,"CD4+CD8-"
"18185",2290,2204,6637,2438,5344,2673,6082,5981,988,895,"CD8+CD4-"
"18191",6258,3890,3024,6617,5293,6125,1089,3915,1765,1178,"Mature SIg Kappa"
"18193",1568,2048,6405,2151,5135,1776,5912,5885,1665,863,"CD8+CD4-"
"18197",2464,4681,7040,5508,5273,2268,6150,3168,1344,970,"CD4+CD8-"
"18211",2974,4604,6878,1828,4994,2381,5836,5894,1487,776,"CD8+CD4-"
"18213",2009,3840,6869,1194,5782,2381,5458,6236,2012,1446,"CD8+CD4-"
"18221",1987,1999,6411,5086,4791,2015,5066,2538,1386,694,"CD4+CD8-"
"18222",2813,1196,6901,5246,5209,1081,5784,1823,1240,811,"CD4+CD8-"
"18223",1783,3705,6581,5168,4999,1944,5676,2264,827,674,"CD4+CD8-"
"18227",2156,4493,6896,5253,5169,1542,6139,2885,843,709,"CD4+CD8-"
"18230",2630,5305,6896,5448,5292,1818,6356,3025,1323,1077,"CD4+CD8-"
"18232",1563,3260,6718,5811,5719,1898,6101,2553,2090,1386,"CD4+CD8-"
"18234",1649,2657,6600,2128,5331,1329,5023,6016,1388,776,"CD8+CD4-"
"18235",1765,2661,6864,5462,5096,2415,5446,2613,781,691,"CD4+CD8-"
