"","CD19/TCRgd:PE Cy7-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL","CD38:APC H7-A LOGICAL","CD45:PO-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"14940",3561,2523,6825,5825,5536,2074,6020,1605,1244,1017,"CD4+CD8-"
"14943",2671,3319,7051,5880,5510,2356,5883,2317,1619,1065,"CD4+CD8-"
"14958",2363,1546,7097,5963,5547,1883,6468,2382,2133,1213,"CD4+CD8-"
"14962",2330,4343,3045,3327,5699,5318,3750,5293,4923,2674,"Monocytes"
"14965",1470,3325,7016,1680,5481,2551,5865,6038,1959,763,"CD8+CD4-"
"14984",2620,2676,6442,1950,5316,2248,5610,6058,1523,977,"CD8+CD4-"
"14989",3014,4144,1336,4326,5665,5043,1743,5148,3375,2654,"Monocytes"
"14993",2203,1123,7253,5903,5541,1761,5699,2419,1575,1070,"CD4+CD8-"
"15000",1855,3272,6842,5926,5564,2100,5929,2538,2101,1188,"CD4+CD8-"
"15002",2390,2626,1490,2546,5666,4957,2279,3280,2570,1290,"CD56dim"
"15013",1902,2773,6829,2214,5520,2568,5937,6138,1943,842,"CD8+CD4-"
"15016",2396,3040,6600,5784,5403,2059,6265,2223,1614,868,"CD4+CD8-"
"15027",1836,2044,6919,5969,5623,2118,6617,2380,2282,1320,"CD4+CD8-"
"15029",2238,4100,6549,3399,5770,2032,5494,2886,1994,1439,"TCRgd-"
"15036",1830,5391,6977,5837,5238,1855,5972,1733,1187,804,"CD4+CD8-"
"15042",6010,3358,2616,6153,5382,5294,4222,4784,1123,740,"Mature SIg Kappa"
"15056",2420,1721,6800,1162,5829,1778,2076,5692,2170,1306,"CD8+CD4-"
"15069",2732,893,7272,5949,5602,2188,6551,2965,2230,1320,"CD4+CD8-"
"15072",5017,3852,2771,6572,5353,5120,2849,4096,1356,1034,"Mature SIg Kappa"
"15076",1071,894,7396,6037,5679,1929,6517,2292,2165,1317,"CD4+CD8-"
"15077",2567,4263,3066,3767,5365,4961,2301,4942,2422,3401,"Monocytes"
"15081",2430,4631,7184,5845,5424,1650,6005,2572,1564,925,"CD4+CD8-"
"15083",2173,1223,7130,5964,5599,1879,6121,2451,1830,1062,"CD4+CD8-"
"15094",1876,5654,7097,5319,5293,2096,6405,2976,1271,891,"CD4+CD8-"
"15099",3169,2768,3864,4714,5541,3417,3587,4255,4290,7098,"Eosinophils"
"15109",2050,2561,7318,5957,5400,1856,5962,1844,1433,743,"CD4+CD8-"
"15119",2563,3942,7266,5882,5427,1522,5914,2363,1449,1011,"CD4+CD8-"
"15135",5272,3945,3063,5933,4752,6149,3316,5099,1195,948,"Mature SIg Kappa"
"15143",2138,4206,6437,2359,5422,1870,5937,6212,1491,920,"CD8+CD4-"
"15156",2089,2100,6456,2517,5696,2786,5654,6376,2209,1447,"CD8+CD4-"
"15161",4202,2869,2713,5206,4790,3190,3122,5024,1456,714,"Mature SIg Lambda"
"15162",2606,2698,3454,4158,5245,3612,4000,4048,3850,6775,"Eosinophils"
"15170",2596,2218,6812,5764,5411,2763,6452,2267,1972,1347,"CD4+CD8-"
"15172",2736,2247,7042,5724,5508,2073,5987,1839,1659,1126,"CD4+CD8-"
"15177",4707,3195,2304,5022,4763,4353,4398,3501,1155,740,"Mature SIg Kappa"
"15213",2285,2986,6390,5878,5654,1930,6580,2660,1690,1112,"CD4+CD8-"
"15214",2069,2965,7226,6030,5526,1462,6187,2305,1673,891,"CD4+CD8-"
"15218",5218,3145,3006,6323,5245,4478,4403,5448,1250,1124,"Mature SIg Lambda"
"15229",5623,3798,3055,6154,5159,5540,4574,6148,1051,734,"Mature SIg Kappa"
"15244",2633,4181,7056,5729,5344,2038,5973,2023,1459,772,"CD4+CD8-"
"15257",2562,4465,3661,3779,5661,5985,2171,5778,5157,2490,"Monocytes"
"15273",5413,3613,3026,6127,5012,4132,2815,4731,1172,902,"Mature SIg Lambda"
"15278",2400,2463,6884,1760,5821,3974,6112,6483,2169,1366,"CD8+CD4-"
"15289",2326,1665,6954,1874,5896,1870,5465,5788,2149,1482,"CD8+CD4-"
"15297",2340,4986,6822,5589,5221,1903,6179,2204,1461,722,"CD4+CD8-"
"15312",1540,3682,6788,1566,5480,2103,5980,6191,1486,1065,"CD8+CD4-"
"15320",2783,2674,6801,5905,5541,2104,5716,2449,2287,1160,"CD4+CD8-"
"15324",1418,1415,7133,5961,5495,1784,6232,3703,2962,1218,"CD4+CD8-"
"15327",2008,4596,6963,5690,5251,1777,5903,1693,1339,816,"CD4+CD8-"
"15339",1937,2050,6670,5662,5400,1834,5447,1818,1303,824,"CD4+CD8-"
"15348",2817,3326,6642,2638,5402,3465,6008,5826,1399,1323,"CD8+CD4-"
"15359",1651,1372,6989,5719,5430,2212,6180,1981,1610,1347,"CD4+CD8-"
"15365",2750,1365,7046,5891,5728,2090,6758,3278,2129,1527,"CD4+CD8-"
"15366",2545,2972,3482,4776,5421,3411,4063,4198,4011,7876,"Eosinophils"
"15368",2591,4149,7138,5957,5485,1801,5668,2026,1635,965,"CD4+CD8-"
"15377",2038,3576,3454,5081,5489,3784,4367,4164,3950,8191,"Eosinophils"
"15386",2439,1949,6606,1622,5498,2118,5777,5876,2299,1140,"CD8+CD4-"
"15388",2560,3210,3357,4535,5445,3539,3968,4206,4527,7225,"Eosinophils"
"15403",3719,3529,4045,4717,5382,3723,3782,4617,3751,6654,"Eosinophils"
"15411",2070,2857,6845,5827,5581,2662,6803,2718,2344,1377,"CD4+CD8-"
"15419",2766,820,6976,1010,5831,4483,5567,6385,2491,1268,"CD8+CD4-"
"15427",2727,3557,7063,5826,5415,1871,5858,2298,1150,830,"CD4+CD8-"
"15429",3011,4276,7041,5974,5519,2051,6038,2217,1866,1022,"CD4+CD8-"
"15442",1595,3153,6742,5835,5591,2005,6044,1946,1552,943,"CD4+CD8-"
"15444",5867,3452,2996,6004,5087,4192,2918,5417,1045,902,"Mature SIg Lambda"
"15486",2265,2470,3503,4662,5487,3085,4024,3892,4014,8191,"Eosinophils"
"15489",6274,3532,3224,6399,5106,5952,1535,4251,1542,1121,"Mature SIg Kappa"
"15496",3062,1565,7022,5835,5541,1833,6396,3034,2439,1331,"CD4+CD8-"
"15509",2456,4597,2566,4588,5549,5162,2869,5133,5341,2575,"Monocytes"
"15513",1970,2781,6741,5859,5578,1715,6421,2675,1976,1210,"CD4+CD8-"
"15530",2585,3577,6811,5880,5593,2116,6578,2811,1945,1290,"CD4+CD8-"
"15536",2272,2560,3446,4686,5389,3541,3490,3894,4509,8191,"Eosinophils"
"15539",2755,5024,1650,4913,5724,5734,1785,5555,3713,3126,"Monocytes"
"15546",2798,4024,6714,2137,5199,1656,5603,6074,1379,897,"CD8+CD4-"
"15556",2212,1886,7094,6121,5712,2104,5725,2583,2148,1407,"CD4+CD8-"
"15559",2976,3273,6525,5927,5445,1829,6761,2146,2211,1262,"CD4+CD8-"
"15566",2114,4481,7102,5803,5427,2146,6000,2116,1472,920,"CD4+CD8-"
"15578",2459,3139,6781,2014,5701,2899,5986,6339,1882,1347,"CD8+CD4-"
"15582",5480,1843,4142,5699,4774,3350,2861,4736,1617,923,"Mature SIg Lambda"
"15592",2840,3474,6663,2324,5497,2476,5828,6192,1612,1110,"CD8+CD4-"
"15595",2134,3933,2241,1200,5651,5210,2392,3206,2015,1215,"CD56dim"
"15597",2791,4438,3481,4188,5473,5573,2950,5874,3281,3278,"Monocytes"
"15599",2330,2204,6850,6064,5567,1816,5547,2568,2191,1190,"CD4+CD8-"
"15629",5370,3160,2989,5833,5031,5572,3348,4616,1302,790,"Mature SIg Kappa"
"15642",2144,2729,7115,6070,5718,2102,6284,2372,2361,1485,"CD4+CD8-"
"15643",2768,4869,2145,3055,5165,5119,2279,5001,3030,4559,"Monocytes"
"15655",2991,5606,7448,6072,5497,1687,5935,2213,2354,1036,"CD4+CD8-"
"15662",2243,2870,6906,2146,5561,1882,6168,6221,1704,1140,"CD8+CD4-"
"15663",4764,2956,1974,5350,5033,4949,1672,3153,1513,836,"Mature SIg Kappa"
"15666",1801,4446,7194,5961,5482,1991,5669,2170,1715,868,"CD4+CD8-"
"15668",2564,3178,6440,1422,5466,2260,5760,2421,1702,1000,"TCRgd-"
"15682",2808,3767,3434,4484,5813,5274,2233,5408,3539,4289,"Monocytes"
"15702",2123,515,7096,5884,5551,2190,5602,2425,2081,905,"CD4+CD8-"
"15710",1908,3183,6733,5864,5518,1917,6765,2089,2354,1913,"CD4+CD8-"
"15718",5659,2098,3134,5644,4804,4993,1965,3526,1653,766,"Mature SIg Kappa"
"15722",2404,2805,3187,4395,5265,3509,3476,3988,4069,6717,"Eosinophils"
"15723",2379,3405,6561,5683,5422,3107,5575,3933,1856,1452,"CD4+CD8-"
"15726",2725,3171,6913,5958,5612,2026,6707,2355,2178,1317,"CD4+CD8-"
"15733",2883,4991,6527,2377,5522,1405,6179,6257,2006,1163,"CD8+CD4-"
"15734",1984,3453,7090,5907,5535,2126,5905,2173,1649,905,"CD4+CD8-"
"15735",2410,2714,6661,5788,5352,1971,5746,2805,1725,1333,"CD4+CD8-"
"15740",2789,4948,3320,4333,5362,5490,1936,5339,4035,3682,"Monocytes"
"15742",2136,2482,6785,2316,5797,1656,5664,5515,2565,1404,"CD8+CD4-"
"15750",5062,3560,3534,5645,4632,5501,1889,6477,791,1215,"Mature SIg Kappa"
"15763",2340,2427,7037,6106,5578,2358,6533,2339,1857,1213,"CD4+CD8-"
"15766",5604,3124,2954,5572,4847,3813,3333,4961,1032,971,"Mature SIg Lambda"
"15780",1970,2851,6938,5832,5507,1322,6193,2512,1666,928,"CD4+CD8-"
"15795",2918,3666,6744,2024,5447,2213,5866,6240,1688,1143,"CD8+CD4-"
"15797",1920,5575,7078,5856,5425,1651,5746,1592,1357,974,"CD4+CD8-"
"15809",2835,3496,6692,1958,5805,1643,5578,6035,2216,1628,"CD8+CD4-"
"15822",2355,3099,7050,5818,5637,1921,5640,1832,2176,1121,"CD4+CD8-"
"15831",2052,4287,7165,5912,5398,2193,6056,2210,1615,934,"CD4+CD8-"
"15836",5385,3688,3229,5844,5049,3707,1692,5339,1043,705,"Mature SIg Lambda"
"15843",2115,1594,6903,1727,5859,1901,5293,4079,2359,1409,"TCRgd-"
"15849",2405,3695,6801,5625,5561,1789,6583,1903,1792,1143,"CD4+CD8-"
"15852",2172,2746,6819,6020,5673,2022,5949,2874,2078,1407,"CD4+CD8-"
"15854",2152,2318,6811,5782,5493,2288,5662,2471,1772,1082,"CD4+CD8-"
"15871",5935,2567,2739,6782,5584,6553,3222,4766,1394,965,"Mature SIg Kappa"
"15876",6165,4311,3211,6133,5086,5194,2993,4426,1260,755,"Mature SIg Kappa"
"15878",1716,4975,7095,5858,5500,2013,6273,2160,1760,888,"CD4+CD8-"
"15882",1885,2915,6278,1542,5368,1810,5532,5981,1510,920,"CD8+CD4-"
"15892",2549,4398,2418,4335,5359,5120,2583,5050,3102,3757,"Monocytes"
"15900",1881,2594,7277,5859,5484,1558,6621,1781,1961,948,"CD4+CD8-"
"15902",2023,2777,6960,5447,5113,1800,5681,2744,1417,725,"CD4+CD8-"
"15909",2102,2596,6817,5534,5287,2000,5965,2628,1732,879,"CD4+CD8-"
"15915",2631,3689,6987,2125,5576,1036,6070,6327,1916,1226,"CD8+CD4-"
"15922",2538,5037,590,2211,5611,4989,2519,4561,2240,1580,"CD56dim"
"15927",5701,3673,3216,6127,5239,6043,3980,4722,1184,819,"Mature SIg Kappa"
"15928",1525,2503,7379,6066,5706,1421,6515,2763,2175,1207,"CD4+CD8-"
"15933",2647,1580,6813,5914,5605,1983,6259,2452,1982,1585,"CD4+CD8-"
"15937",2603,5209,1125,3209,5523,5784,3000,6005,3514,4140,"Monocytes"
"15938",2725,451,7139,5992,5609,2221,6464,2530,2474,1218,"CD4+CD8-"
"15944",2557,4668,2857,4032,5396,5175,2105,5098,5248,2497,"Monocytes"
"15956",4981,3532,3381,5599,4988,4800,2673,5128,1451,1622,"Mature SIg Lambda"
"15967",1924,2242,6845,6009,5536,2121,6087,2292,2368,1377,"CD4+CD8-"
"15981",2653,3835,7332,5627,5460,1649,5874,2283,1388,900,"CD4+CD8-"
"15986",5920,3340,2674,6283,5226,6533,3522,4471,1248,977,"Mature SIg Kappa"
"15988",2700,2188,3686,4295,5429,3431,3354,4134,3999,7088,"Eosinophils"
"15989",1778,4618,6930,5665,5249,1602,6276,2290,1358,819,"CD4+CD8-"
"15997",5679,2734,2517,6203,5084,6377,2657,2874,1299,920,"Mature SIg Kappa"
"16014",2234,5025,2834,3047,5373,5693,3472,5542,4062,3544,"Monocytes"
"16016",1996,921,7036,6145,5751,2172,6355,2558,2527,1742,"CD4+CD8-"
"16028",2360,2732,2621,4262,5311,3292,3436,3666,4074,7363,"Eosinophils"
"16029",2095,2239,5552,4237,4075,2229,5332,2594,885,954,"TCRgd-"
"16051",2368,1496,6944,5581,5281,2217,5543,2075,1244,719,"CD4+CD8-"
"16057",2244,3246,6901,2084,5430,1862,5955,6110,1359,801,"CD8+CD4-"
"16060",2433,1191,7176,5941,5595,1914,6333,2295,1944,1498,"CD4+CD8-"
"16062",4141,2118,3161,5266,4963,3049,1505,6142,1554,1157,"Mature SIg Lambda"
"16071",2383,1947,6912,1818,5901,4402,5401,6617,2285,1875,"CD8+CD4-"
"16083",5268,3603,2935,5519,4983,3153,2202,3839,3119,652,"Mature SIg Lambda"
"16089",2179,4741,3291,3596,5363,5413,2560,5403,3311,4184,"Monocytes"
"16090",2504,3002,6794,2332,5513,1579,5976,6212,1339,868,"CD8+CD4-"
"16091",2793,3890,7188,5801,5434,1860,6520,1798,1468,1084,"CD4+CD8-"
"16105",3332,2742,6906,5942,5389,2410,6364,2604,1705,1143,"CD4+CD8-"
"16112",2876,4950,3242,3831,5761,5287,3297,5376,5351,3128,"Monocytes"
"16114",1495,3692,7000,5890,5584,2500,6049,2090,1194,934,"CD4+CD8-"
"16115",2743,3870,2787,3273,5614,5624,1637,5539,3430,3677,"Monocytes"
"16116",6049,2474,3530,6007,4832,5842,2266,4177,2935,772,"Mature SIg Kappa"
"16120",2479,3801,6565,1663,5396,2682,5737,6055,1504,948,"CD8+CD4-"
"16130",2160,3792,6729,2180,5567,2023,6351,6429,1707,1320,"CD8+CD4-"
"16133",5925,3201,3245,6121,5010,6098,3729,5232,1028,1165,"Mature SIg Kappa"
"16137",1887,3806,7094,5786,5507,2053,5947,2337,1597,1298,"CD4+CD8-"
"16145",2212,1084,6802,6003,5468,1471,6360,3247,2038,1053,"CD4+CD8-"
"16146",2448,3459,3157,4956,5489,3581,3970,4014,4135,7696,"Eosinophils"
"16149",2080,3058,2779,4824,5462,3341,3551,3936,3322,8191,"Eosinophils"
"16152",2087,2375,6687,5652,5324,2131,6566,2596,1622,988,"CD4+CD8-"
"16182",2222,2769,3198,4434,5431,3024,3856,3859,4274,7094,"Eosinophils"
"16196",1725,3488,6887,5823,5352,2269,5940,2257,1300,769,"CD4+CD8-"
"16214",2456,4411,2877,4485,5823,5469,2710,5331,5248,2807,"Monocytes"
"16215",2530,3803,1679,3989,5451,4634,2641,4442,2370,3737,"Monocytes"
"16216",2338,5008,6659,1934,5595,2214,6089,6270,1405,917,"CD8+CD4-"
"16217",2550,3365,7109,5934,5532,1498,6139,2792,2115,1129,"CD4+CD8-"
"16230",2159,4987,7012,5792,5488,2085,5947,2678,1510,882,"CD4+CD8-"
"16231",2673,2899,7159,5909,5611,2182,6158,2018,1705,1002,"CD4+CD8-"
"16235",2359,3589,2831,4812,5276,5039,2424,5114,2904,3649,"Monocytes"
"16253",2560,2809,3820,4774,5561,3437,3958,4068,4244,8191,"Eosinophils"
"16259",1843,2749,7134,5793,5425,2320,5773,2320,1713,1034,"CD4+CD8-"
"16264",2624,2638,3237,4767,5423,3690,4394,4244,3257,8191,"Eosinophils"
"16271",1974,2698,6716,5900,5516,1903,6460,2644,2663,1309,"CD4+CD8-"
"16273",1899,2118,7073,5987,5554,1878,5501,2538,2352,911,"CD4+CD8-"
"16277",3279,2828,6680,6056,5642,1942,6564,2645,2344,1014,"CD4+CD8-"
"16285",1805,2129,6708,4014,5546,1844,5733,6114,1878,1434,"CD8+CD4-"
"16289",2458,4879,1940,3999,5479,5380,2754,4989,5554,3045,"Monocytes"
"16302",2768,1455,6981,5987,5691,1855,5910,2834,1935,1215,"CD4+CD8-"
"16312",2720,4518,7147,6042,5555,1917,6084,2254,1570,1118,"CD4+CD8-"
"16321",2409,2845,6938,2411,5644,2644,6116,6362,1904,1240,"CD8+CD4-"
"16322",2640,2973,3060,4138,5451,3111,2985,3745,4630,6992,"Eosinophils"
"16338",2508,4499,2807,3912,5764,5394,1439,5356,4328,2754,"Monocytes"
"16340",2392,1230,6750,1716,5731,1896,5996,6326,2178,1431,"CD8+CD4-"
"16350",2443,3099,7006,5775,5297,1955,5803,1865,1347,725,"CD4+CD8-"
"16353",2361,3828,2708,3284,5444,3837,2589,3990,2913,2490,"Monocytes"
"16371",2327,2876,6693,2561,5604,2500,5989,6161,1155,1084,"CD8+CD4-"
"16379",2128,3124,6855,5713,5456,2782,5909,3014,1829,1714,"CD4+CD8-"
"16398",2747,2505,3410,4438,5581,3334,4003,3758,3666,7053,"Eosinophils"
"16421",1854,3893,7215,5971,5696,1876,5917,2230,1953,1309,"CD4+CD8-"
"16422",5912,3958,2162,6291,5259,4106,2923,5137,1241,842,"Mature SIg Lambda"
"16424",2459,1889,3244,4631,5422,3672,3860,4371,3945,7602,"Eosinophils"
"16446",2151,3073,7282,5990,5569,1806,6190,2716,1383,1124,"CD4+CD8-"
"16451",2655,1576,7266,5940,5438,2071,5983,2419,1668,758,"CD4+CD8-"
"16454",5828,3023,2529,6151,5367,5107,3353,5919,1468,1000,"Mature SIg Lambda"
"16458",5641,1340,2677,6354,5329,4667,2159,5402,1651,801,"Mature SIg Lambda"
"16474",2715,3553,7187,5884,5606,4662,5518,2575,1559,1079,"CD4+CD8-"
"16477",1732,2653,6810,6036,5614,1858,6058,2500,1921,1273,"CD4+CD8-"
"16494",2130,3414,3352,4263,5303,3158,4035,4041,3493,7299,"Eosinophils"
"16500",2518,2336,6783,868,5627,4109,5882,6314,2075,1530,"CD8+CD4-"
"16524",2228,1640,6811,5438,5164,2058,5284,2300,1166,822,"CD4+CD8-"
"16526",1716,3876,7123,5988,5554,2377,5681,1904,1293,664,"CD4+CD8-"
"16527",2278,1735,6807,5851,5477,3175,6332,2642,1710,839,"CD4+CD8-"
"16539",2664,1928,6658,5807,5582,2060,5736,3413,2131,1434,"CD4+CD8-"
"16544",5324,3608,2359,6251,5328,6488,1577,3892,1876,1265,"Mature SIg Kappa"
"16548",2716,3861,3316,4577,5210,5154,3008,4885,3132,3413,"Monocytes"
"16549",2546,2567,6882,6022,5573,1573,5995,2528,2236,1268,"CD4+CD8-"
"16555",3207,4271,5647,4965,5262,5197,4286,5451,2625,6878,"Eosinophils"
"16559",5061,2224,2753,5846,5281,3342,2321,5990,1593,1084,"Mature SIg Lambda"
"16566",5582,3385,2672,6400,5272,4702,3649,6085,1260,1770,"Mature SIg Lambda"
"16573",2801,3141,3623,5286,5700,4153,4503,4450,3850,8191,"Eosinophils"
"16586",2370,1867,6631,2230,5594,5112,6224,6394,2007,1548,"CD8+CD4-"
"16589",2884,2947,3394,4595,5350,3540,3584,3975,4055,7031,"Eosinophils"
"16594",1845,2494,6949,5976,5568,1944,5989,2515,1873,1196,"CD4+CD8-"
"16615",2223,3336,777,1376,5629,5134,2554,4240,1980,1948,"CD56dim"
"16617",2509,3139,7086,5766,5469,2156,5967,2563,1482,994,"CD4+CD8-"
"16623",2781,4000,2660,3441,5679,5197,2610,5174,4324,2690,"Monocytes"
"16633",2206,2746,2258,2342,5883,4716,1934,3907,2221,1312,"CD56dim"
"16643",1484,1314,6662,5851,5479,1828,6552,2312,2101,1157,"CD4+CD8-"
"16660",3361,1610,6851,2893,5696,1783,6146,6199,1638,1165,"CD8+CD4-"
"16667",2175,4805,2325,3368,5051,4799,2524,5488,3603,2216,"Monocytes"
"16669",1768,3361,6582,2488,5422,2348,6036,6064,1391,1257,"CD8+CD4-"
"16676",1587,2737,6816,2239,5798,2374,6269,6472,2215,1388,"CD8+CD4-"
"16685",5957,3953,2124,6185,5028,4527,2619,5993,1379,755,"Mature SIg Lambda"
"16693",1605,3618,6759,1607,5460,1841,6005,5635,1474,793,"CD8+CD4-"
"16708",5499,3987,3295,6245,5277,4215,2766,5535,1129,1182,"Mature SIg Lambda"
"16715",1934,4696,958,1974,5602,6125,1980,4410,2399,1852,"CD56bright"
"16717",2212,4424,7125,5904,5378,1908,6242,2180,1384,1073,"CD4+CD8-"
"16718",2568,3012,7231,5988,5597,1684,6662,2292,2314,1265,"CD4+CD8-"
"16722",5618,2914,2148,5965,5250,5002,1847,3661,1713,1152,"Mature SIg Kappa"
"16726",2958,2778,6421,6024,5692,1994,6028,2984,2152,1388,"CD4+CD8-"
"16743",2266,4560,1892,4082,5367,5570,2834,5553,3250,3681,"Monocytes"
"16756",2590,1593,6793,1133,5396,1997,5913,6203,1522,1065,"CD8+CD4-"
"16758",2966,3582,6781,5905,5471,1934,6373,2633,2413,1347,"CD4+CD8-"
"16786",2227,2862,3195,4616,5348,3473,4113,4021,4380,7689,"Eosinophils"
"16787",2508,1763,6866,5749,5423,2345,6126,2997,1720,1336,"CD4+CD8-"
"16788",5197,3501,3172,5924,4878,4623,4395,5246,1282,598,"Mature SIg Lambda"
"16793",1893,4423,2680,4226,5772,5758,3071,5639,4101,2674,"Monocytes"
"16801",1237,4404,7076,1844,5570,2493,6070,6336,1671,1160,"CD8+CD4-"
"16828",1817,5145,6770,5453,5248,2606,6559,2639,1074,1124,"CD4+CD8-"
"16853",4615,2818,3182,4886,4519,4317,3432,3493,1081,696,"Mature SIg Kappa"
"16854",5387,5102,1669,6696,5362,4688,4570,6216,1442,877,"Mature SIg Lambda"
"16859",2064,2738,6693,1229,5473,2519,6114,6193,1736,1110,"CD8+CD4-"
"16860",1914,2502,6875,5928,5658,1885,5231,2113,2348,1314,"CD4+CD8-"
"16869",2636,3291,7033,6037,5525,2140,5782,2397,1986,980,"CD4+CD8-"
"16871",1525,3109,7169,2120,5922,3282,5401,6510,2350,1588,"CD8+CD4-"
"16877",3369,4362,3233,4160,5681,5370,3092,5405,3615,3662,"Monocytes"
"16883",2687,4918,6697,6060,5547,1797,6348,2455,1713,871,"CD4+CD8-"
"16895",2101,2173,7246,6041,5681,3119,5775,3309,1959,1548,"CD4+CD8-"
"16897",2576,5379,6770,6005,5537,2126,6189,2062,1612,994,"CD4+CD8-"
"16920",2594,1415,7311,5846,5540,1699,5750,2071,2027,1243,"CD4+CD8-"
"16925",2300,2250,6877,5824,5543,2290,5604,2767,2118,1298,"CD4+CD8-"
"16936",5500,3492,2900,6077,5016,4096,4201,5838,1154,690,"Mature SIg Lambda"
"16938",5895,3105,2689,6128,5007,5347,4244,4867,1243,804,"Mature SIg Kappa"
"16943",2029,3672,6889,2226,5999,2348,6346,6475,2027,1482,"CD8+CD4-"
"16947",1844,1383,7397,5829,5040,1388,5969,1809,1549,813,"CD4+CD8-"
"16948",5440,1862,3736,5922,5251,6446,3299,3927,1985,934,"Mature SIg Kappa"
"16954",1858,3737,6706,5616,5325,2866,6309,3099,1594,1126,"CD4+CD8-"
"16968",2511,1875,2774,2318,5816,5062,1543,3884,1808,1503,"CD56dim"
"16972",5830,3142,1245,6457,5132,6139,3544,5110,1293,804,"Mature SIg Kappa"
"16973",1762,2651,7278,5750,5376,1598,5818,3237,1910,1036,"CD4+CD8-"
"16978",5084,4036,2794,6188,5226,5179,3881,4831,1241,795,"Mature SIg Kappa"
"16991",2137,1977,3392,4530,5329,3443,3871,3663,4748,7678,"Eosinophils"
"16994",2682,2677,6544,5907,5486,2041,6195,1520,1437,925,"CD4+CD8-"
"17007",1073,2217,6707,5939,5602,2061,6274,2496,1897,1204,"CD4+CD8-"
"17012",1794,836,6764,5991,5638,1798,6129,2174,2162,1163,"CD4+CD8-"
"17014",2945,3313,7048,2681,5549,1720,6228,6065,1173,1101,"CD8+CD4-"
"17030",5321,3026,3361,6157,5369,3702,3164,5549,1303,749,"Mature SIg Lambda"
"17031",1990,2939,6865,5656,5309,1885,6153,2432,1939,1053,"CD4+CD8-"
"17036",2181,2072,7110,5967,5620,2337,5874,1856,2185,1525,"CD4+CD8-"
"17044",1804,2579,6788,2891,5836,1176,5882,6547,2122,1471,"CD8+CD4-"
"17047",2528,4903,3623,4690,5582,5503,2975,5495,3633,4051,"Monocytes"
"17050",2028,1419,6060,4974,4949,3298,5767,3034,952,1093,"CD4+CD8-"
"17068",1813,1967,6893,5744,5537,2092,6523,3461,2019,1034,"CD4+CD8-"
"17076",1888,2580,6142,5230,4913,2246,5332,2056,959,1154,"CD4+CD8-"
"17077",2341,4099,7004,2078,5572,1830,5896,6252,1491,1008,"CD8+CD4-"
"17078",2198,3336,3431,4301,5296,3148,3574,3737,4305,6956,"Eosinophils"
"17084",2453,2423,3579,4564,5365,3422,4059,4086,4117,7793,"Eosinophils"
"17085",2944,3794,3211,4848,5447,5042,3030,5285,5061,2552,"Monocytes"
"17091",2629,3814,6788,2849,5775,4088,6484,6429,2155,1452,"CD8+CD4-"
"17100",2064,2423,6824,5802,5567,2264,5935,2399,2350,1152,"CD4+CD8-"
"17109",5559,3126,3174,5751,5062,4708,2166,3729,1200,728,"Mature SIg Kappa"
"17120",3250,3713,6750,5851,5603,2085,6602,2848,2402,1298,"CD4+CD8-"
"17122",2557,5137,6989,5703,5307,1716,6183,2056,1405,839,"CD4+CD8-"
"17132",1620,2188,6946,1437,5545,1871,6103,6178,1706,960,"CD8+CD4-"
"17133",2297,4101,3477,4778,5493,3646,3736,4036,4640,7913,"Eosinophils"
"17137",5817,1759,2909,6614,5247,5656,1767,3436,1974,1246,"Mature SIg Kappa"
"17147",2552,4680,3223,3382,5465,5258,2621,5288,5052,2408,"Monocytes"
"17160",2698,2977,6661,2207,5403,2013,5943,5796,1799,1163,"CD8+CD4-"
"17168",2132,2626,3464,4420,5577,4263,3849,4837,3749,7174,"Eosinophils"
"17173",1924,4722,7334,5963,5513,1980,5927,2088,1621,908,"CD4+CD8-"
"17177",1691,4939,7068,5610,5330,2501,6026,2002,1316,804,"CD4+CD8-"
"17184",2183,3491,6994,5788,5553,1904,5613,2526,1640,1174,"CD4+CD8-"
"17185",1265,2991,6659,5678,5321,1700,6364,2474,1954,822,"CD4+CD8-"
"17190",2651,2324,7029,5961,5522,1705,6380,2648,1723,965,"CD4+CD8-"
"17197",2137,3526,7084,5949,5540,1769,5734,2887,1852,1112,"CD4+CD8-"
"17199",1341,2534,7378,6089,5683,2058,6509,2940,2330,1215,"CD4+CD8-"
"17200",1926,2698,6984,5970,5577,3478,6494,3177,2397,2143,"CD4+CD8-"
"17205",2770,4178,3267,4434,5569,5146,2956,4973,5350,2563,"Monocytes"
"17211",2247,3544,7546,6026,5602,2160,6091,2043,1946,1073,"CD4+CD8-"
"17217",3429,2318,6481,2817,5847,5694,6315,6545,2167,1978,"CD8+CD4-"
"17223",1724,1760,7197,5942,5587,1706,5900,2545,1598,1028,"CD4+CD8-"
"17227",2688,3519,6229,2710,5266,1960,5898,5337,1319,1112,"CD8+CD4-"
"17238",2866,3148,3649,4674,5397,3290,3846,4019,4465,7268,"Eosinophils"
"17240",3021,1635,6954,5759,5484,1956,6779,2380,2059,1157,"CD4+CD8-"
"17247",3184,4049,7452,6015,5581,2852,6016,2687,1562,1290,"CD4+CD8-"
