"","CD19/TCRgd:PE Cy7-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL","CD38:APC H7-A LOGICAL","CD45:PO-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"42490",2774,451,7140,5578,5320,1874,5773,2018,2030,831,"CD4+CD8-"
"42492",2157,4002,6979,5817,5794,1644,5797,2658,1799,1509,"CD4+CD8-"
"42495",2442,2734,6999,2518,5644,5038,903,5482,2256,1277,"CD8+CD4-"
"42500",2809,2302,3537,4215,5449,2995,2350,3938,5345,6997,"Eosinophils"
"42502",1553,3342,6992,5487,5194,2100,5990,2156,1480,1269,"CD4+CD8-"
"42505",5522,3665,2698,5994,4909,5114,1875,2901,1639,785,"Mature SIg Kappa"
"42506",6509,4649,876,7225,5683,2344,719,6396,1884,1547,"Mature SIg Lambda"
"42508",3448,5192,2928,4396,5511,3963,1846,4894,2911,3345,"Monocytes"
"42524",2052,6257,0,2668,5647,4486,2652,5199,2193,1763,"CD56dim"
"42529",3790,2839,6854,5688,5608,1546,7013,2177,1664,1453,"CD4+CD8-"
"42538",647,4234,6803,5620,5464,1183,6694,2512,1596,1133,"CD4+CD8-"
"42549",2352,3474,7158,5683,5487,1970,6244,2185,1608,1189,"CD4+CD8-"
"42557",2377,5266,3391,3369,5259,3876,2337,4687,3204,2474,"Monocytes"
"42560",3196,4851,3209,4231,5377,3662,1799,4529,2253,2916,"Monocytes"
"42562",6051,4050,2764,6411,5391,1668,2346,5871,1782,1108,"Mature SIg Lambda"
"42570",1960,4727,1198,861,5696,5496,2635,3612,1803,1375,"CD56dim"
"42576",1413,1978,7217,5602,5434,1181,6123,1724,1645,1141,"CD4+CD8-"
"42578",928,3333,7046,5841,5659,1617,6844,2811,2014,1499,"CD4+CD8-"
"42583",2390,2189,6839,5676,5307,1732,6439,2571,2157,1172,"CD4+CD8-"
"42592",2462,3270,4130,4483,5497,3163,2704,4720,4551,7380,"Eosinophils"
"42593",5826,1049,2116,6079,5209,5001,1488,3079,1812,1060,"Mature SIg Kappa"
"42594",2015,3237,6836,5281,5183,1098,5887,1686,1645,732,"CD4+CD8-"
"42599",2235,5903,5256,4908,5260,4788,3665,4864,2222,4238,"Monocytes"
"42607",2648,1556,6970,2694,5529,4721,5519,5649,1862,1288,"CD8+CD4-"
"42609",2365,3299,6189,2308,5428,2616,5430,6305,1993,1169,"CD8+CD4-"
"42623",990,4133,6702,5610,5253,2064,6430,1109,1496,1127,"CD4+CD8-"
"42624",2787,1693,6997,5841,5627,1683,7032,1844,1916,1291,"CD4+CD8-"
"42627",6286,4267,1667,6391,5329,4874,3272,2881,1488,898,"Mature SIg Kappa"
"42630",2157,3596,7243,5614,5418,1728,6190,2676,1632,1277,"CD4+CD8-"
"42648",997,4160,7066,5276,5242,1643,5945,2140,1412,811,"CD4+CD8-"
"42649",4098,4108,7230,5472,5329,933,6442,2124,1668,1068,"CD4+CD8-"
"42652",3086,4373,2537,2526,5305,3980,2118,4641,2487,3235,"Monocytes"
"42654",3485,4664,4314,4449,5208,4023,2631,5261,2994,2726,"Monocytes"
"42656",3701,2910,7148,5645,5314,1223,6342,2864,1798,854,"CD4+CD8-"
"42659",2618,2164,1938,726,5439,4908,1031,3650,2021,1180,"CD56dim"
"42664",3083,3606,7088,5715,5762,1687,6821,2711,2292,1426,"CD4+CD8-"
"42666",6326,3389,2315,6389,5238,5076,2251,2298,1577,1147,"Mature SIg Kappa"
"42668",1331,2180,7123,5555,5159,1267,6189,2784,1577,1291,"CD4+CD8-"
"42669",1747,2818,6512,5394,5040,1634,6076,2595,1975,995,"CD4+CD8-"
"42671",6161,2026,2183,5844,4970,4521,1818,3167,1773,983,"Mature SIg Kappa"
"42674",1676,3618,7146,5735,5517,1787,6561,1965,1878,1304,"CD4+CD8-"
"42687",1614,3958,7191,5607,5300,2122,6161,3411,1740,1480,"CD4+CD8-"
"42691",3046,2305,3230,3445,4819,2430,2655,3414,2681,3097,"Monocytes"
"42692",2512,3361,6206,4171,4117,1808,5435,1972,1598,866,"CD4+CD8-"
"42698",2609,5501,1992,4649,5176,4582,1908,5039,3266,2458,"Monocytes"
"42700",1609,3151,7367,5495,5363,1505,6527,2955,2204,906,"CD4+CD8-"
"42703",3229,4190,2889,5002,5291,4046,2080,4422,2923,2690,"Monocytes"
"42711",1960,2314,6929,5768,5661,1765,5792,2426,1959,1509,"CD4+CD8-"
"42712",2785,4970,2517,4365,5304,3876,2480,4851,2985,2812,"Monocytes"
"42715",3070,1236,7192,5751,5579,1357,6754,1206,1833,1155,"CD4+CD8-"
"42722",2473,3350,7060,5517,5496,1184,5725,2893,1713,1293,"CD4+CD8-"
"42724",757,2368,6909,5366,5318,1616,6981,2471,1962,1096,"CD4+CD8-"
"42728",2546,5166,2716,3375,5162,3729,3244,4416,2559,2931,"Monocytes"
"42729",6214,5071,3133,6534,5477,2282,3599,5589,1551,875,"Mature SIg Lambda"
"42735",2438,4443,6912,5419,5187,1841,6382,2179,1520,843,"CD4+CD8-"
"42738",2030,1952,7003,5389,5057,1879,5319,3144,1779,767,"CD4+CD8-"
"42742",3708,4541,2800,4295,5387,4505,2452,4942,3268,2976,"Monocytes"
"42745",2247,2266,6684,1546,5484,2253,6181,6445,1490,1066,"CD8+CD4-"
"42746",2408,3497,7227,5824,5443,1316,6278,2745,1555,1155,"CD4+CD8-"
"42747",5706,4413,1074,6137,5279,1466,1825,5503,1399,747,"Mature SIg Lambda"
"42750",2071,571,6427,1361,5318,2361,5827,6093,1928,1169,"CD8+CD4-"
"42751",2992,3734,6862,5394,5225,2152,5921,2988,1398,837,"CD4+CD8-"
"42757",2977,4662,3437,4366,5284,2800,1875,4281,3365,2873,"Monocytes"
"42759",1656,3431,6386,5462,5435,2229,6409,1424,1135,1227,"CD4+CD8-"
"42771",2622,3797,7139,5530,5273,1544,6226,859,1823,1138,"CD4+CD8-"
"42778",1693,3716,6855,5740,5676,4446,5797,2758,2241,1480,"CD4+CD8-"
"42784",2301,2336,6798,5523,5445,1388,6566,2485,1922,1332,"CD4+CD8-"
"42791",1037,5174,6914,5448,5201,1778,6203,3163,2129,1040,"CD4+CD8-"
"42794",2135,1680,6961,5498,5508,2118,6395,2109,1505,1082,"CD4+CD8-"
"42795",2318,2844,3668,4216,5469,2846,3867,4281,4818,6770,"Eosinophils"
"42801",4252,4122,7447,5880,5597,1970,6531,1127,1779,1397,"CD4+CD8-"
"42807",3024,335,7118,5828,5713,1819,6111,2614,2170,1771,"CD4+CD8-"
"42808",5784,4283,1649,6167,4945,5320,3049,3072,1464,849,"Mature SIg Kappa"
"42809",2360,5014,3694,1779,5531,5143,2530,5380,2279,1830,"CD56dim"
"42811",2476,1619,7269,5651,5457,1409,6041,2534,1510,1088,"CD4+CD8-"
"42813",1145,2687,7070,5580,5389,1583,6021,1051,1339,834,"CD4+CD8-"
"42816",6178,2659,1276,6603,5343,5890,2123,1193,1998,1361,"Mature SIg Kappa"
"42817",6366,3991,3525,6908,5318,5550,1904,3196,2378,1536,"Mature SIg Kappa"
"42825",2393,1122,6723,5954,5516,2047,7053,1891,2169,1326,"CD4+CD8-"
"42828",5616,4673,1838,6284,5243,5347,584,3069,1405,1127,"Mature SIg Kappa"
"42830",5852,4433,2722,6265,5100,3980,3156,2867,1260,823,"Mature SIg Kappa"
"42837",2478,4002,6002,4593,4298,1473,5423,2655,1719,805,"CD4+CD8-"
"42849",2410,1318,6782,5406,5063,1581,5975,2265,1421,952,"CD4+CD8-"
"42853",2877,3224,6674,5626,5397,1421,6287,2346,1345,981,"CD4+CD8-"
"42855",2773,4374,6678,4727,5052,1377,6044,1051,1832,837,"CD4+CD8-"
"42858",2412,4179,2621,4669,5422,3566,3036,4393,2448,1807,"Monocytes"
"42860",2919,3998,7144,5732,5376,1930,6115,2047,2181,1520,"CD4+CD8-"
"42861",2094,1910,7166,5645,5671,1735,5814,718,1645,1236,"CD4+CD8-"
"42862",2870,2665,6791,5847,5521,1760,6523,845,2238,1453,"CD4+CD8-"
"42870",2217,1506,6469,2539,5431,1280,3588,6296,2403,1380,"CD8+CD4-"
"42871",2967,3537,1425,3738,5133,3342,1631,4066,2831,1570,"Monocytes"
"42874",2715,3780,7117,5540,5144,2325,5831,571,1083,802,"CD4+CD8-"
"42875",1980,1919,6851,462,5589,2486,5924,6418,2313,1413,"CD8+CD4-"
"42883",2508,5867,1379,790,5479,4842,2037,4190,2978,1282,"CD56dim"
"42887",1116,3345,7029,5467,5415,1552,7158,2981,1815,1244,"CD4+CD8-"
"42890",2646,4417,7209,5764,5569,1918,6586,2225,2002,1461,"CD4+CD8-"
"42898",1796,3536,7137,5380,5181,1703,5796,1811,1589,851,"CD4+CD8-"
"42903",2759,1093,6796,3128,5686,2740,6225,6318,2120,1315,"CD8+CD4-"
"42908",1575,2825,6667,5609,5361,1711,6737,2650,1472,1119,"CD4+CD8-"
"42909",2026,3527,7174,5542,5046,1551,5851,2522,1238,854,"CD4+CD8-"
"42914",2806,2806,7039,1651,5701,3585,6017,6405,2205,1416,"CD8+CD4-"
"42916",2707,3605,3741,4620,5425,3356,3659,4725,5033,7230,"Eosinophils"
"42917",2197,4059,7346,5761,5649,1492,6216,2015,1775,1378,"CD4+CD8-"
"42920",3025,3592,3660,4268,5260,2854,3336,3800,4751,6913,"Eosinophils"
"42925",2292,3131,6711,5108,4972,1932,5552,2437,1535,1006,"CD4+CD8-"
"42929",4557,2048,1856,5154,3964,3817,1614,3067,1493,572,"Mature SIg Kappa"
"42937",891,3115,6860,2748,5630,909,6657,6419,1530,1274,"CD8+CD4-"
"42941",3138,4417,7271,5528,5251,1865,5829,2659,1476,966,"CD4+CD8-"
"42947",3387,1266,6894,5757,5707,1772,7112,1495,1950,1541,"CD4+CD8-"
"42952",1510,3338,6906,2006,5591,897,6400,6054,1702,1175,"CD8+CD4-"
"42958",2664,3558,7272,5910,5527,1966,5805,2104,2191,1467,"CD4+CD8-"
"42962",2258,2448,3729,4395,5236,2961,3279,4457,5096,6722,"Eosinophils"
"42963",2809,3130,6887,1216,5724,2449,5381,6508,2064,1620,"CD8+CD4-"
"42964",3443,3668,6577,5824,5580,1299,6869,2633,1910,1337,"CD4+CD8-"
"42966",1801,2849,6719,5562,5445,1777,6212,1679,1754,1077,"CD4+CD8-"
"42971",2198,4816,1879,2542,4896,2480,1965,3227,1865,1227,"CD56dim"
"42972",1935,1384,6919,1501,5503,2447,6365,6369,1435,1472,"CD8+CD4-"
"42973",2553,3405,7317,5855,5429,1922,5835,2047,2165,1266,"CD4+CD8-"
"42978",2041,3734,7332,5705,5419,2049,6534,2430,1891,1321,"CD4+CD8-"
"42992",3280,2960,6582,5447,5363,1073,6393,2889,1839,1459,"CD4+CD8-"
"42994",3123,4848,2094,3724,5314,4026,3044,4738,2387,2912,"Monocytes"
"43006",1306,1807,6936,5520,5340,1172,6016,3012,1239,869,"CD4+CD8-"
"43009",2217,3038,6927,5745,5703,2028,7050,1181,1759,1293,"CD4+CD8-"
"43010",2098,4490,1654,2283,5445,5568,2438,5603,2108,1443,"CD56dim"
"43013",2746,3131,7248,5821,5620,1435,6838,2639,1947,1397,"CD4+CD8-"
"43014",2260,6267,0,1521,5633,4940,952,2337,2496,1896,"CD56dim"
"43017",2474,5706,2753,1718,5576,4881,1073,5550,2138,1623,"CD56dim"
"43018",2549,3481,7201,5626,5364,1373,5326,2446,2140,1113,"CD4+CD8-"
"43019",4099,3853,3710,4739,5519,4174,1479,4416,2214,3505,"Monocytes"
"43020",2951,536,6716,5559,5500,2633,6831,2918,2271,1334,"CD4+CD8-"
"43022",2682,2026,6782,5778,5776,1751,6263,2756,2388,1670,"CD4+CD8-"
"43025",2382,2236,6508,883,5637,4313,6187,6344,2015,1348,"CD8+CD4-"
"43029",3252,2946,6659,2120,5775,5117,6527,6605,2543,1758,"CD8+CD4-"
"43035",2901,4187,3271,4380,5219,2620,2129,4226,2309,2963,"Monocytes"
"43042",2226,4101,7186,5605,5447,1919,6156,1382,2081,1015,"CD4+CD8-"
"43048",2259,2352,6737,1973,5517,4305,4873,6600,2866,1901,"CD8+CD4-"
"43053",2462,5824,1959,1392,5222,5218,1719,5251,1276,1080,"CD56dim"
"43054",6093,3509,1711,6297,5048,2073,3767,4540,1595,875,"Mature SIg Lambda"
"43067",2702,4091,7020,5750,5265,1920,6593,2283,1573,1271,"CD4+CD8-"
"43070",2847,3914,3168,3288,4849,3228,2433,3935,2112,2200,"Monocytes"
"43071",5872,1989,1119,5421,5203,2035,2033,5285,1519,817,"Mature SIg Lambda"
"43079",6080,3591,1795,6145,5226,5636,1276,2867,1416,723,"Mature SIg Kappa"
"43081",2308,4706,3756,3974,5460,4041,1952,4626,2243,2625,"Monocytes"
"43084",2463,5424,1536,1981,5391,5318,2169,4276,2013,1225,"CD56dim"
"43085",3222,4811,3004,3973,5546,4181,1211,4768,2655,2849,"Monocytes"
"43089",1614,2728,7299,5654,5501,1498,6338,1449,1598,1017,"CD4+CD8-"
"43091",3129,4515,3148,4446,4983,3565,2179,4490,1924,2605,"Monocytes"
"43096",2044,3567,7426,5979,5736,1518,6366,2140,1900,1636,"CD4+CD8-"
"43098",1696,1704,6472,4907,4697,1663,5785,2018,1515,656,"CD4+CD8-"
"43099",2148,2509,6811,2469,5736,2438,5500,5671,2137,1652,"CD8+CD4-"
"43100",2632,2627,6689,1837,5301,1621,6073,6243,2011,1647,"CD8+CD4-"
"43104",1550,3220,7145,2811,5556,2786,6078,6507,2484,1576,"CD8+CD4-"
"43110",3310,1272,7064,5628,5489,1875,6908,2927,1865,1599,"CD4+CD8-"
"43111",1773,2366,7274,5688,5398,1289,6456,2252,1460,1068,"CD4+CD8-"
"43120",2911,2898,6827,5372,5448,1671,5985,810,1439,1066,"CD4+CD8-"
"43123",2115,3763,6110,5731,5491,1240,6700,2202,2101,1258,"CD4+CD8-"
"43131",2222,3191,6408,583,5681,1863,5493,6513,1920,1544,"CD8+CD4-"
"43134",2792,2389,7376,5782,5758,1653,5495,2893,2156,1652,"CD4+CD8-"
"43139",5944,4366,1166,6135,5090,4628,2252,668,1955,738,"Mature SIg Kappa"
"43144",3162,4209,3949,4749,5511,3410,4188,5423,4017,7155,"Eosinophils"
"43145",1751,3408,6693,4797,5833,1862,5934,6520,1959,1560,"CD8+CD4-"
"43153",2495,3618,2706,3857,4843,2118,3440,3963,1787,3743,"Monocytes"
"43155",2129,3972,7369,5717,5418,2219,5928,329,1685,898,"CD4+CD8-"
"43158",2180,4285,3142,2041,5447,4801,1322,4899,1990,1552,"CD56dim"
"43165",2063,4668,7124,5714,5437,1657,6291,2105,1750,1161,"CD4+CD8-"
"43180",3056,4089,6945,5538,5307,1588,6053,3180,1890,912,"CD4+CD8-"
"43181",2633,3889,6566,5424,5325,1658,6556,1152,1878,744,"CD4+CD8-"
"43182",2811,2935,3276,3718,5384,2732,3033,4187,5182,6775,"Eosinophils"
"43184",2998,1781,6688,2495,5507,2591,6183,6271,2161,1299,"CD8+CD4-"
"43186",3228,1053,7198,5529,5257,2072,6320,1333,2144,1138,"CD4+CD8-"
"43190",2863,3972,7012,5361,5343,2089,6254,1898,1444,886,"CD4+CD8-"
"43192",2622,5207,3605,4409,5390,3846,3309,4823,3037,3001,"Monocytes"
"43193",1019,2080,6800,5570,5355,1696,6408,1254,1610,915,"CD4+CD8-"
"43194",2968,4987,2590,4220,5148,3718,1807,4684,2738,2562,"Monocytes"
"43199",3345,3566,2971,3809,5094,3786,1741,4559,2088,2621,"Monocytes"
"43202",1640,4198,6922,5444,5325,1774,5736,1578,1197,857,"CD4+CD8-"
"43204",2597,5573,460,1868,5432,4573,1257,3529,2127,1951,"CD56dim"
"43205",1638,4669,7024,5698,5550,2045,6386,1220,1732,1197,"CD4+CD8-"
"43206",6090,4140,2521,6540,5278,4630,3123,2492,1678,1445,"Mature SIg Kappa"
"43212",1336,2112,6774,5505,5392,1819,5937,1834,2176,1208,"CD4+CD8-"
"43217",2283,3585,3218,4452,5231,2604,3454,4624,4708,6563,"Eosinophils"
"43218",2948,4968,7617,5813,5561,1570,6278,2761,1583,1211,"CD4+CD8-"
"43224",1676,4401,7490,5145,5516,1223,6284,2325,1656,1197,"CD4+CD8-"
"43226",6156,4081,2694,6086,5236,1380,3108,4804,1614,998,"Mature SIg Lambda"
"43228",3721,3435,7109,5595,5257,2159,5925,2238,1339,918,"CD4+CD8-"
"43231",3360,2808,6793,1374,5582,2674,6128,6328,2278,1607,"CD8+CD4-"
"43237",2235,5684,2380,2699,5583,4269,1834,5043,2013,1568,"CD56dim"
"43241",2195,5751,2547,2760,5685,4789,1950,375,2098,1727,"CD56dim"
"43246",2207,1317,6968,5479,5295,2501,6264,2186,1328,1006,"CD4+CD8-"
"43255",3463,4831,3172,4416,5518,3531,1821,4511,2906,2115,"Monocytes"
"43257",5808,3635,2482,5867,5148,2494,1192,5227,1481,706,"Mature SIg Lambda"
"43262",2757,1933,6791,5678,5423,1704,5744,2351,2220,1102,"CD4+CD8-"
"43265",2345,6373,0,1445,5641,4291,1467,5109,2519,2066,"CD56dim"
"43271",3182,1336,6662,2717,5699,2707,5824,6248,2144,1477,"CD8+CD4-"
"43275",6354,1810,1850,6685,5229,3487,2026,6189,2314,1152,"Mature SIg Lambda"
"43283",2292,4063,7287,5743,5266,1372,5975,2273,1924,929,"CD4+CD8-"
"43290",2134,6153,7148,5811,5565,2027,6428,2712,1921,2071,"CD4+CD8-"
"43292",2405,1376,6648,989,5373,1551,5804,5768,1720,779,"CD8+CD4-"
"43296",2863,1996,6635,208,5628,2982,6407,6342,2073,1345,"CD8+CD4-"
"43297",2247,5025,1546,1879,5409,4952,2581,5507,2356,1774,"CD56dim"
"43298",5872,3488,1303,6600,5428,5715,2183,2743,1544,1150,"Mature SIg Kappa"
"43302",1971,3660,3420,4447,5308,3129,3790,4398,5512,6887,"Eosinophils"
"43304",3200,856,6427,538,5546,1387,6886,6047,1916,1315,"CD8+CD4-"
"43311",5924,4882,828,6622,5539,5824,4012,1089,1680,1074,"Mature SIg Kappa"
"43314",5494,4334,1508,5929,4924,2214,3114,5206,1045,703,"Mature SIg Lambda"
"43315",2286,2616,6986,5164,4892,2238,5773,181,1435,872,"CD4+CD8-"
"43319",1963,4102,6951,5814,5531,2357,6935,3229,1836,1258,"CD4+CD8-"
"43320",1673,2767,7068,5675,5574,1128,6180,1378,1720,1351,"CD4+CD8-"
"43329",3379,4923,3224,4874,5339,4081,2815,4742,2771,2907,"Monocytes"
"43341",1645,2934,6087,4532,4369,2003,5373,1307,1396,679,"CD4+CD8-"
"43342",2727,4111,3810,4380,5325,3461,3204,4532,4165,6805,"Eosinophils"
"43353",3138,4922,2038,3614,5214,3710,2574,4546,2486,3052,"Monocytes"
"43355",2531,2963,3744,4432,5421,3428,4151,4184,5455,7898,"Eosinophils"
"43360",2718,3688,7149,5617,5411,2326,6881,592,1884,1094,"CD4+CD8-"
"43363",2084,5393,1341,1451,5575,5059,1456,4374,1984,1802,"CD56dim"
"43364",3140,4571,4666,4299,5023,4694,3194,5193,2384,4851,"Monocytes"
"43367",2298,706,6556,2666,5817,2467,5773,6430,2233,1652,"CD8+CD4-"
"43376",4654,3295,2332,4924,4100,2438,2910,4409,1300,647,"Mature SIg Lambda"
"43385",3410,1778,7094,5907,5697,1616,6816,2468,2470,1771,"CD4+CD8-"
"43388",2762,3055,6901,5871,5633,1996,5558,2362,2268,1525,"CD4+CD8-"
"43389",2375,1953,7045,5851,5572,1562,6197,1425,1653,1211,"CD4+CD8-"
"43392",2503,4057,6486,2470,5720,2393,5516,6592,1892,1464,"CD8+CD4-"
"43393",2767,3133,6812,675,5625,3086,6108,6384,2443,1307,"CD8+CD4-"
"43395",1783,4085,6789,5566,5604,1280,6299,2471,1673,1071,"CD4+CD8-"
"43397",1975,4270,7060,5596,5421,2062,6645,2421,1786,1191,"CD4+CD8-"
"43399",2177,1485,5900,3812,3785,1625,4670,1644,1445,537,"CD4+CD8-"
"43404",3007,4121,7010,5519,5444,1869,6311,2384,1686,1155,"CD4+CD8-"
"43406",2459,1893,6759,2660,5739,2860,6478,6465,2157,1547,"CD8+CD4-"
"43409",2721,1649,7282,5833,5543,1810,6283,1750,1672,1225,"CD4+CD8-"
"43413",6203,4467,2981,6280,5350,2873,3213,5294,1963,1424,"Mature SIg Lambda"
"43415",2623,5878,704,1282,5389,5477,2751,6046,2560,1555,"CD56dim"
"43417",2977,4606,2763,4018,5287,3118,2407,3924,2128,2465,"Monocytes"
"43418",3364,5545,7069,5493,5144,1813,6058,2590,1531,1456,"CD4+CD8-"
"43427",2751,4549,2971,4631,5249,4176,2146,4777,2614,2686,"Monocytes"
"43431",3218,3404,6628,5770,5497,2254,7200,2121,2242,1410,"CD4+CD8-"
"43436",2081,5484,744,556,5340,4459,1693,4561,1884,1213,"CD56dim"
"43439",2435,5228,1653,614,5689,5677,645,5385,2051,1681,"CD56dim"
"43442",1970,5788,995,2102,5039,4620,2168,5002,1698,1155,"CD56dim"
"43450",2540,3349,3723,4198,5293,3221,3665,4513,5409,6773,"Eosinophils"
"43451",1253,3887,6852,5455,5414,2216,6092,2143,1346,1227,"CD4+CD8-"
"43462",4057,4229,7262,5688,5446,1447,6153,404,1510,1099,"CD4+CD8-"
"43464",3200,5201,6797,1118,5621,2147,5724,6384,1799,1769,"CD8+CD4-"
"43471",2578,5576,2282,2790,4692,3894,1832,4464,2676,2916,"Monocytes"
"43472",3251,3977,7020,5641,5258,1519,6952,2888,1381,1208,"CD4+CD8-"
"43482",5224,1687,2644,5958,5283,2527,3525,5309,1300,906,"Mature SIg Lambda"
"43484",5562,3440,1015,5519,4599,993,2103,4705,1090,685,"Mature SIg Lambda"
"43487",2886,4924,2909,2741,5488,3398,2063,4428,2465,2677,"Monocytes"
"43493",421,4333,7168,5694,5530,2113,6437,3141,1565,1222,"CD4+CD8-"
"43498",2828,3469,7038,5841,5493,1845,6259,2282,1555,938,"CD4+CD8-"
"43511",2831,1899,6805,5416,5231,1684,6032,1979,1340,617,"CD4+CD8-"
"43513",2945,3283,7104,5577,5459,2033,6339,1469,1628,998,"CD4+CD8-"
"43517",6024,3862,1107,6709,5135,2149,2300,5317,1727,1110,"Mature SIg Lambda"
"43527",2967,2563,6764,4117,5822,5222,6662,7058,2812,2974,"CD8+CD4-"
"43532",1778,5172,854,1011,5675,5371,3151,5479,2073,1660,"CD56dim"
"43544",1871,5776,729,2132,5546,4932,3380,4826,2064,1675,"CD56dim"
"43545",2812,2582,6303,2767,5774,1867,6251,6653,2085,1560,"CD8+CD4-"
"43555",2917,3224,6986,5571,5509,1924,6038,1439,1773,1437,"CD4+CD8-"
"43560",2670,4515,2208,4464,5508,4002,3577,4706,2694,2873,"Monocytes"
"43561",5629,2514,2036,6419,5315,2970,2358,6485,1941,1155,"Mature SIg Lambda"
"43562",1773,4008,7285,5632,5436,1633,6322,1224,1745,1307,"CD4+CD8-"
"43567",2677,1586,6708,5202,5000,1369,5197,1789,1624,1105,"CD4+CD8-"
"43568",2115,5352,1197,1526,5580,5061,1352,5619,2034,1647,"CD56dim"
"43570",2444,4551,6832,5567,5245,1865,6210,2524,1858,1136,"CD4+CD8-"
"43574",3360,6397,7299,5616,5133,2273,6795,3134,1387,1244,"CD4+CD8-"
"43583",3261,3783,6878,1980,5432,1128,6120,6259,2062,1194,"CD8+CD4-"
"43590",2697,4377,2938,4914,5473,3923,2201,4336,3216,3001,"Monocytes"
"43592",2492,3754,3694,4731,5356,3540,3615,4647,5289,7092,"Eosinophils"
"43598",2224,4979,1588,1602,5810,5023,1783,5276,1816,1626,"CD56dim"
"43602",2254,2813,3385,4152,5245,2836,3615,3932,4143,6729,"Eosinophils"
"43609",3077,2529,6685,1390,5750,1946,6146,6493,2007,1312,"CD8+CD4-"
"43614",2538,4636,2662,3596,4962,3952,3168,4695,2517,2912,"Monocytes"
"43618",1879,3238,6317,2204,5757,1511,5244,6156,1894,1189,"CD8+CD4-"
"43620",1767,3027,7059,5230,4995,1577,5781,2347,1515,694,"CD4+CD8-"
"43623",6023,3899,1648,5818,5187,5036,1855,2846,1296,860,"Mature SIg Kappa"
"43626",2842,4572,6920,5689,5406,1853,6346,1192,1463,1091,"CD4+CD8-"
"43633",1338,2657,7235,5384,5284,1864,5949,2414,1712,849,"CD4+CD8-"
"43636",2285,4089,7162,5637,5430,1680,5956,2431,1613,1034,"CD4+CD8-"
"43645",3562,2690,6894,5838,5514,1371,6417,2770,2299,1464,"CD4+CD8-"
"43650",1875,1014,6775,5473,5427,902,6709,2239,2081,1547,"CD4+CD8-"
"43656",6057,3498,2446,6044,4977,1780,958,5127,1747,817,"Mature SIg Lambda"
"43657",2754,4745,1382,1795,5493,5295,933,4297,2221,1432,"CD56dim"
"43659",3537,2173,6414,5862,5514,2071,7124,3166,2085,1280,"CD4+CD8-"
"43662",3531,4475,1304,4049,5223,3736,2855,4398,2306,2274,"Monocytes"
"43667",5603,3877,2975,6150,4975,1756,3460,5464,1747,1029,"Mature SIg Lambda"
"43668",3212,3645,4067,4665,5016,2779,2619,3924,3128,3178,"Monocytes"
"43671",2028,3843,7310,5672,5283,1367,6002,2491,1788,1023,"CD4+CD8-"
"43676",5771,2632,2001,6005,4963,4294,5026,1429,1374,1000,"Mature SIg Kappa"
"43678",1912,4171,6993,5279,5180,1560,5987,2417,1798,825,"CD4+CD8-"
"43689",2050,4267,2328,1255,5559,4906,2590,4138,2163,1315,"CD56dim"
"43691",2678,4819,3057,4086,5263,3575,1653,4437,2748,3068,"Monocytes"
"43693",1354,4758,1603,2855,5196,6551,4515,3109,2134,1456,"CD56bright"
"43696",2731,4854,2213,4510,5335,3971,3106,4717,2781,2404,"Monocytes"
"43702",2368,4749,6065,4414,5571,3849,5057,5342,4807,7497,"Eosinophils"
"43706",2044,3136,6926,5318,5053,1847,6186,1635,1456,1219,"CD4+CD8-"
"43711",2518,2094,7356,5717,5451,1892,6226,2738,1912,1032,"CD4+CD8-"
"43718",2125,2915,7008,5055,4993,1593,6333,2724,1463,608,"CD4+CD8-"
"43725",3021,3500,6784,5158,5117,1402,5716,2003,1439,837,"CD4+CD8-"
"43731",2591,4995,2601,2953,5171,3800,2328,4601,2242,3361,"Monocytes"
"43735",5650,4545,3096,6164,4938,1322,3307,5521,1234,831,"Mature SIg Lambda"
"43737",2805,4406,3398,4740,5199,4209,2464,4730,2867,2942,"Monocytes"
"43745",2723,4993,3175,4641,5345,4101,2084,4922,3429,3180,"Monocytes"
"43749",2532,2142,6997,5677,5419,1802,6575,1875,1627,1302,"CD4+CD8-"
"43751",1844,2722,7491,5727,5458,2054,6124,2728,1786,1488,"CD4+CD8-"
"43752",3062,4198,2281,4035,5230,3630,2163,4800,2622,2750,"Monocytes"
"43756",1765,3398,6704,2423,5761,4963,5502,6726,2390,1753,"CD8+CD4-"
"43758",1484,2004,6749,624,5762,1949,6265,6323,1872,1191,"CD8+CD4-"
"43759",2022,3074,6949,5767,5567,1810,6014,2126,2032,1623,"CD4+CD8-"
"43760",2559,3069,6904,5578,5416,2069,5938,594,1846,946,"CD4+CD8-"
"43763",2342,2872,6715,5023,4736,1960,5483,2170,1229,791,"CD4+CD8-"
"43766",2513,2065,3673,3913,5116,3013,3095,3772,4398,6773,"Eosinophils"
"43767",5468,4058,1834,6467,4927,2535,2979,5410,1472,1099,"Mature SIg Lambda"
"43772",2865,3946,6559,2424,5518,1479,5978,6056,2221,1274,"CD8+CD4-"
"43776",2311,2775,3738,3939,5303,3177,3335,3798,5639,7227,"Eosinophils"
